consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trialsPracticeCatalan.thisRepN,trialsPracticeCatalan.thisTrialN,trialsPracticeCatalan.thisN,trialsPracticeCatalan.thisIndex,trialsPracticeCatalan.ran,trialsPracticeCatalan.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trialsCatalan.thisRepN,trialsCatalan.thisTrialN,trialsCatalan.thisN,trialsCatalan.thisIndex,trialsCatalan.ran,trialsCatalan.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.751000166,CAMER,TRUE,1,0,5,0,1,4,109,arbre,Catalan,Sounds/cat_arbre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.967999935,CAMERA,TRUE,1,0,5,0,1,4,109,arbre,Catalan,Sounds/cat_arbre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.100000143,CAMERA,TRUE,1,0,5,0,1,4,109,arbre,Catalan,Sounds/cat_arbre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,4.100000143,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,0,1,4,109,arbre,Catalan,Sounds/cat_arbre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1.684000015,C,FALSE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1.768000126,CO,FALSE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1.952000141,CON,FALSE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.282999992,CONO,FALSE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,3.018000126,CON,TRUE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,3.23300004,CO,TRUE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.333000183,COR,TRUE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.48300004,CORO,TRUE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,3.685000181,CORON,TRUE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.802000046,CORONA,TRUE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.185000181,CORONA,TRUE,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,4.185000181,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,1,1,4,126,corona,Catalan,Sounds/cat_corona.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,2.814999819,P,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.014999866,PA,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,3.165999889,PAN,FALSE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,4.214999914,PA,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,4.449999809,PAI,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,4.632999897,PAIN,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,4.732999802,PAINT,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5,PAINT,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,3.484999895,T,FALSE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,4.351999998,TH,FALSE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,5.085000038,T,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,5.217999935,,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,7.234999895,A,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,7.333999872,AL,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,7.469000101,ALL,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,7.66899991,ALL ,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,8.236000061,ALL G,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,8.28399992,ALL GO,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,8.43599987,ALL GOO,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,8.500999928,ALL GOOD,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,8.802999973,ALL GOOD,TRUE,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,8.802999973,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,4,1,4,179,tigre,Catalan,Sounds/cat_tigre.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.414000034,T,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,1,0,81,73,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,2.649999857,TO,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,1,0,81,73,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,2.832999945,TOM,FALSE,,,,,,,182,tomaquet,Catalan,Sounds/cat_tomaquet.mp3,2020-06-05_17h09.45.594,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5ebac91735226005282f48dd,,1,0,81,73,1,80
