consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trialsPracticeCatalan.thisRepN,trialsPracticeCatalan.thisTrialN,trialsPracticeCatalan.thisN,trialsPracticeCatalan.thisIndex,trialsPracticeCatalan.ran,trialsPracticeCatalan.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trialsCatalan.thisRepN,trialsCatalan.thisTrialN,trialsCatalan.thisN,trialsCatalan.thisIndex,trialsCatalan.ran,trialsCatalan.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,3.049999952,ZEBR,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,80,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.315999985,ZEBRA,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,80,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.549999952,ZEBRA,FALSE,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,3.549999952,1,0,81,80,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,zebra,Catalan,Sounds/cat_zebra.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,80,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,5.065999985,C,FALSE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,7.083000183,CO,FALSE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,7.583000183,COR,FALSE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,8.050000191,CORN,FALSE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,8.950000048,CORNE,FALSE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,9.717000008,CORN,TRUE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,10.53700018,CORNE,TRUE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,10.8670001,CORNET,TRUE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,11.78400016,CORNET,TRUE,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,11.78400016,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,galeta,Catalan,Sounds/cat_galeta.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,32,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,w,3.266000032,W,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.348999977,WO,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,3.499000072,WOM,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.667000055,WOMA,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,3.799000025,WOMAN,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.085000038,WOMAN,FALSE,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,4.085000038,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,poma,Catalan,Sounds/cat_poma.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,64,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,4.385999918,C,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,4.469000101,CH,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,4.601000071,CHI,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,4.750999928,CHIC,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,4.851999998,CHICK,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,5,CHICKE,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,5.068000078,CHICKEN,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,5.5,CHICKEN,FALSE,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,5.5,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,bolet,Catalan,Sounds/cat_bolet.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,10,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,3.26699996,S,FALSE,,,,,,,177,sol,Catalan,Sounds/cat_sol.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,69,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,3.333000183,SO,FALSE,,,,,,,177,sol,Catalan,Sounds/cat_sol.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,69,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,u,3.718000174,SOU,FALSE,,,,,,,177,sol,Catalan,Sounds/cat_sol.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,69,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,3.934000015,SOUL,FALSE,,,,,,,177,sol,Catalan,Sounds/cat_sol.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,69,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,4.302000046,SOUL,FALSE,,,,,,,177,sol,Catalan,Sounds/cat_sol.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,4.302000046,1,0,81,69,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,sol,Catalan,Sounds/cat_sol.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,69,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l,1.865999937,L,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,2.032999992,LE,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,2.28399992,LEA,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,2.48300004,LEAT,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,2.582999945,LEATH,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,2.76699996,LEATHE,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,2.882999897,LEATHER,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.03399992,LEATHER,FALSE,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,3.03399992,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,moneda,Catalan,Sounds/cat_moneda.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,48,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,3.683000088,P,FALSE,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,57,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,3.817000151,PE,FALSE,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,57,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,4.03399992,PEA,FALSE,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,57,1,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,4.150000095,PEAR,FALSE,,,,,,,165,pernil,Catalan,Sounds/cat_pernil.mp3,2020-06-05_15h35.36.712,TranslationElicitation_eng-prolific,3.2.4,MacIntel,60,5d5eb07672a0690001cee147,,1,0,81,57,1,80
