consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,trialOffset,keyPressTime,keyPressed,inputText,error,trialsPracticeSpanish.thisRepN,trialsPracticeSpanish.thisTrialN,trialsPracticeSpanish.thisN,trialsPracticeSpanish.thisIndex,trialsPracticeSpanish.ran,trialsPracticeSpanish.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialsSpanish.thisRepN,trialsSpanish.thisTrialN,trialsSpanish.thisN,trialsSpanish.thisIndex,trialsSpanish.ran,trialsSpanish.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,lapiz,Spanish,Sounds/spa_lapiz.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,48,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.465999842,1.465999842,return,,FALSE,,,,,,,23,cerdo,Spanish,Sounds/spa_cerdo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,21,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,cerdo,Spanish,Sounds/spa_cerdo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,21,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.217000008,1.217000008,return,,FALSE,,,,,,,41,gallina,Spanish,Sounds/spa_gallina.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,37,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,gallina,Spanish,Sounds/spa_gallina.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,37,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.650000095,1.650000095,return,,FALSE,,,,,,,58,luna,Spanish,Sounds/spa_luna.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,54,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,luna,Spanish,Sounds/spa_luna.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,54,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816999912,m,M,FALSE,,,,,,,53,leche,Spanish,Sounds/spa_leche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,49,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.066999912,i,MI,FALSE,,,,,,,53,leche,Spanish,Sounds/spa_leche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,49,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.332999945,l,MIL,FALSE,,,,,,,53,leche,Spanish,Sounds/spa_leche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,49,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,k,MILK,FALSE,,,,,,,53,leche,Spanish,Sounds/spa_leche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,49,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.099999905,3.099999905,return,MILK,FALSE,,,,,,,53,leche,Spanish,Sounds/spa_leche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,49,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,leche,Spanish,Sounds/spa_leche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,49,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.948999882,0.948999882,return,,FALSE,,,,,,,32,cuchara,Spanish,Sounds/spa_cuchara.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,28,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,cuchara,Spanish,Sounds/spa_cuchara.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,28,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.316999912,1.316999912,return,,FALSE,,,,,,,13,buho,Spanish,Sounds/spa_buho.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,11,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,buho,Spanish,Sounds/spa_buho.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,11,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.183000088,1.183000088,return,,FALSE,,,,,,,2,avestruz,Spanish,Sounds/spa_avestruz.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,0,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,avestruz,Spanish,Sounds/spa_avestruz.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,0,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.633000135,5.633000135,return,,FALSE,,,,,,,44,gorrion,Spanish,Sounds/spa_gorrion.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,40,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,gorrion,Spanish,Sounds/spa_gorrion.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,40,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26699996,1.26699996,return,,FALSE,,,,,,,31,cubo,Spanish,Sounds/spa_cubo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,27,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,cubo,Spanish,Sounds/spa_cubo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,27,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.849999905,1.849999905,return,,FALSE,,,,,,,36,estrella,Spanish,Sounds/spa_estrella.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,32,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,estrella,Spanish,Sounds/spa_estrella.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,32,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.383000135,1.383000135,return,,FALSE,,,,,,,103,zanahoria,Spanish,Sounds/spa_zanahoria.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,97,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,zanahoria,Spanish,Sounds/spa_zanahoria.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,97,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.349999905,1.349999905,return,,FALSE,,,,,,,95,tenedor,Spanish,Sounds/spa_tenedor.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,90,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,tenedor,Spanish,Sounds/spa_tenedor.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,90,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.566999912,2.566999912,return,,FALSE,,,,,,,29,coche,Spanish,Sounds/spa_coche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,26,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,coche,Spanish,Sounds/spa_coche.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,26,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.700000048,2.700000048,return,,FALSE,,,,,,,17,calcetin,Spanish,Sounds/spa_calcetin.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,15,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,calcetin,Spanish,Sounds/spa_calcetin.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,15,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.867000103,1.867000103,return,,FALSE,,,,,,,72,osito,Spanish,Sounds/spa_osito.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,67,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,osito,Spanish,Sounds/spa_osito.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,67,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.332999945,b,B,FALSE,,,,,,,56,libro,Spanish,Sounds/spa_libro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,52,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.531999826,o,BO,FALSE,,,,,,,56,libro,Spanish,Sounds/spa_libro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,52,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.698999882,o,BOO,FALSE,,,,,,,56,libro,Spanish,Sounds/spa_libro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,52,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.766000032,k,BOOK,FALSE,,,,,,,56,libro,Spanish,Sounds/spa_libro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,52,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.315999985,5.315999985,return,BOOK,FALSE,,,,,,,56,libro,Spanish,Sounds/spa_libro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,52,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,libro,Spanish,Sounds/spa_libro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,52,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.450000048,1.450000048,return,,FALSE,,,,,,,50,jirafa,Spanish,Sounds/spa_jirafa.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,46,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,jirafa,Spanish,Sounds/spa_jirafa.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,46,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.883999825,1.883999825,return,,FALSE,,,,,,,39,gafas,Spanish,Sounds/spa_gafas.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,35,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,gafas,Spanish,Sounds/spa_gafas.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,35,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.100000143,1.100000143,return,,FALSE,,,,,,,62,martillo,Spanish,Sounds/spa_martillo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,58,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,martillo,Spanish,Sounds/spa_martillo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,58,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.448999882,1.448999882,return,,FALSE,,,,,,,5,bici,Spanish,Sounds/spa_bici.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,3,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,bici,Spanish,Sounds/spa_bici.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,3,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.365999937,1.365999937,return,,FALSE,,,,,,,83,pez,Spanish,Sounds/spa_pez.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,78,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,pez,Spanish,Sounds/spa_pez.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,78,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,1.25,return,,FALSE,,,,,,,40,galleta,Spanish,Sounds/spa_galleta.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,36,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,galleta,Spanish,Sounds/spa_galleta.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,36,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53399992,1.53399992,return,,FALSE,,,,,,,19,camiseta,Spanish,Sounds/spa_camiseta.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,17,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,camiseta,Spanish,Sounds/spa_camiseta.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,17,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.583000183,1.583000183,return,,FALSE,,,,,,,79,patata,Spanish,Sounds/spa_patata.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,74,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,patata,Spanish,Sounds/spa_patata.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,74,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.565999985,1.565999985,return,,FALSE,,,,,,,76,panal,Spanish,Sounds/spa_panal.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,71,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,panal,Spanish,Sounds/spa_panal.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,71,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.132999897,2.132999897,return,,FALSE,,,,,,,78,pastel,Spanish,Sounds/spa_pastel.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,73,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,pastel,Spanish,Sounds/spa_pastel.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,73,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.683000088,1.683000088,return,,FALSE,,,,,,,7,bocadillo,Spanish,Sounds/spa_bocadillo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,5,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,bocadillo,Spanish,Sounds/spa_bocadillo.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,5,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.417000055,2.417000055,return,,FALSE,,,,,,,77,pantalon,Spanish,Sounds/spa_pantalon.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,72,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,pantalon,Spanish,Sounds/spa_pantalon.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,72,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78399992,2.78399992,return,,FALSE,,,,,,,69,nariz,Spanish,Sounds/spa_nariz.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,65,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,nariz,Spanish,Sounds/spa_nariz.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,65,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.400000095,w,W,FALSE,,,,,,,100,toro,Spanish,Sounds/spa_toro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,94,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51699996,o,WO,FALSE,,,,,,,100,toro,Spanish,Sounds/spa_toro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,94,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.717000008,l,WOL,FALSE,,,,,,,100,toro,Spanish,Sounds/spa_toro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,94,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.950000048,f,WOLF,FALSE,,,,,,,100,toro,Spanish,Sounds/spa_toro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,94,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.133000135,3.133000135,return,WOLF,FALSE,,,,,,,100,toro,Spanish,Sounds/spa_toro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,94,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,toro,Spanish,Sounds/spa_toro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,94,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,1.75,return,,FALSE,,,,,,,97,tijeras,Spanish,Sounds/spa_tijeras.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,91,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,tijeras,Spanish,Sounds/spa_tijeras.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,91,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.799000025,s,S,FALSE,,,,,,,57,loro,Spanish,Sounds/spa_loro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,53,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46600008,backspace,,TRUE,,,,,,,57,loro,Spanish,Sounds/spa_loro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,53,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.032999992,t,T,TRUE,,,,,,,57,loro,Spanish,Sounds/spa_loro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,53,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.165999889,h,TH,TRUE,,,,,,,57,loro,Spanish,Sounds/spa_loro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,53,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.23300004,e,THE,TRUE,,,,,,,57,loro,Spanish,Sounds/spa_loro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,53,1,97
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.315999985,y,THEY,TRUE,,,,,,,57,loro,Spanish,Sounds/spa_loro.mp3,2020-06-05_13h20.13.749,TranslationElicitation_eng-prolific,3.2.4,Win32,60,5e9df7faf4a4e4191f1f14b0,1,0,98,53,1,97
