consentKey.keys,consentKey.rt,languageL1Key.keys,languageL1Key.rt,languageL2,languageL2OralKey.keys,languageL2OralKey.rt,languageL2WrittenKey.keys,languageL2WrittenKey.rt,languageL3OralKey.keys,languageL3OralKey.rt,languageL3WrittenKey.keys,languageL3WrittenKey.rt,languageCatalanOralKey.keys,languageCatalanOralKey.rt,languageCatalanWrittenKey.keys,languageCatalanWrittenKey.rt,languageCatalanTimeKey.keys,languageCatalanTimeKey.rt,languageSpanishOralKey.keys,languageSpanishOralKey.rt,languageSpanishWrittenKey.keys,languageSpanishWrittenKey.rt,languageSpanishTimeKey.keys,languageSpanishTimeKey.rt,age,demoSexKey.keys,demoSexKey.rt,demoEducationKey.keys,demoEducationKey.rt,city,demoVisionKey.keys,demoVisionKey.rt,demoLanguageKey.keys,demoLanguageKey.rt,setupLocationKey.keys,setupLocationKey.rt,setupNoiseKey.keys,setupNoiseKey.rt,instructionsKeys.keys,instructionsKeys.rt,keyPressed,keyPressTime,inputText,error,trialsPracticeCatalan.thisRepN,trialsPracticeCatalan.thisTrialN,trialsPracticeCatalan.thisN,trialsPracticeCatalan.thisIndex,trialsPracticeCatalan.ran,trialsPracticeCatalan.order,trial_id,word,test_language,soundfile,date,expName,psychopyVersion,OS,frameRate,participant,trialOffset,trialsCatalan.thisRepN,trialsCatalan.thisTrialN,trialsCatalan.thisN,trialsCatalan.thisIndex,trialsCatalan.ran,trialsCatalan.order
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,10.91699982,A WOR,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,11.06799984,A WO,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,11.21799994,A W,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,11.352,A ,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,11.50099993,A,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,backspace,12.00099993,,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,14.21799994,A,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,14.36800003,A ,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p,14.56799984,A P,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r,14.65100002,A PR,TRUE,1,0,5,3,1,4,159,onada,Catalan,Sounds/cat_onada.mp3,2020-06-05_15h36.42.777,TranslationElicitation_eng-prolific,3.2.4,Linux x86_64,60,5e811195ec31d30008690bcd,,,,,,,
