frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
346	0.346	0.00003	583.515	960.300	2875.315	837.317	--undefined--	--undefined--
347	0.347	0.00003	529.355	766.928	2502.412	792.944	--undefined--	--undefined--
348	0.348	0.00002	493.270	877.459	2976.876	899.158	--undefined--	--undefined--
349	0.349	0.00002	516.096	404.768	2373.361	941.383	3860.746	1196.148
350	0.350	0.00002	533.522	904.363	1396.057	3007.702	3616.886	474.172
351	0.351	0.00001	512.018	871.885	1991.465	3177.709	3975.632	2112.929
352	0.352	0.00002	995.770	567.414	3341.641	722.754	--undefined--	--undefined--
353	0.353	0.00002	1094.243	1215.282	2629.965	1064.568	--undefined--	--undefined--
354	0.354	0.00002	962.393	1506.576	2310.769	952.579	--undefined--	--undefined--
355	0.355	0.00026	554.359	572.211	2336.165	1548.138	--undefined--	--undefined--
356	0.356	0.00080	1880.283	2142.538	2163.899	3354.357	3168.902	1539.903
357	0.357	0.00080	490.248	895.951	2918.093	598.581	--undefined--	--undefined--
358	0.358	0.00032	1135.913	717.805	2466.529	953.401	--undefined--	--undefined--
359	0.359	0.00102	672.068	731.339	1515.564	666.834	4959.655	1272.590
360	0.360	0.00317	779.117	2021.324	1631.907	1883.513	3087.393	1283.999
361	0.361	0.00749	1199.260	1122.260	2444.981	657.574	--undefined--	--undefined--
362	0.362	0.00749	1544.987	2612.617	3011.703	1676.324	--undefined--	--undefined--
363	0.363	0.00860	1960.007	718.668	3157.597	1756.823	--undefined--	--undefined--
364	0.364	0.00860	1129.017	1138.009	3557.733	1166.927	--undefined--	--undefined--
365	0.365	0.00642	1084.202	1085.485	2036.073	1635.023	3564.478	783.530
366	0.366	0.00642	1820.000	1435.581	3630.977	885.049	--undefined--	--undefined--
367	0.367	0.00881	824.515	662.522	2899.773	751.075	--undefined--	--undefined--
368	0.368	0.00881	1834.576	487.208	3316.649	609.468	--undefined--	--undefined--
369	0.369	0.00742	821.565	588.458	2934.804	1518.849	3813.989	2327.902
370	0.370	0.00742	1291.152	1400.070	2095.818	1232.578	3583.084	904.678
371	0.371	0.00699	830.894	387.215	2462.214	914.698	3383.832	598.310
372	0.372	0.00699	1537.630	1138.051	2074.098	5222.657	2807.294	1796.059
373	0.373	0.00415	906.739	861.294	2655.478	544.861	3739.554	3089.757
374	0.374	0.00415	1321.938	1004.920	2289.048	1891.617	2975.061	2076.341
375	0.375	0.00198	1234.994	2215.456	2430.557	843.644	--undefined--	--undefined--
376	0.376	0.00198	1422.294	679.595	2787.014	1152.377	--undefined--	--undefined--
377	0.377	0.00053	2094.622	2393.396	4975.262	1350.271	--undefined--	--undefined--
378	0.378	0.00020	1032.251	1331.963	1921.510	821.254	4966.629	1046.052
379	0.379	0.00014	2116.477	763.886	3147.939	772.780	--undefined--	--undefined--
380	0.380	0.00012	2120.276	690.090	3102.804	614.782	--undefined--	--undefined--
381	0.381	0.00012	949.256	1084.278	2115.187	1527.643	3465.002	1428.034
382	0.382	0.00006	1880.403	847.452	2687.011	858.610	--undefined--	--undefined--
383	0.383	0.00006	528.150	2416.587	1657.830	1860.590	--undefined--	--undefined--
384	0.384	0.00004	2103.816	1929.210	3205.281	1595.205	--undefined--	--undefined--
385	0.385	0.00004	1253.298	1111.742	3613.674	654.006	--undefined--	--undefined--
386	0.386	0.00002	477.147	430.080	3173.979	666.132	4090.375	1198.434
387	0.387	0.00002	551.773	583.923	3289.394	446.166	--undefined--	--undefined--
388	0.388	0.00002	1282.289	707.272	2344.938	809.800	--undefined--	--undefined--
389	0.389	0.00002	923.569	579.358	2371.548	1286.046	3919.187	1911.422
390	0.390	0.00002	1365.250	1601.318	2500.853	1486.700	--undefined--	--undefined--
391	0.391	0.00003	747.670	891.345	1860.768	860.830	3340.058	923.110
392	0.392	0.00003	1044.365	960.777	2512.578	486.272	--undefined--	--undefined--
393	0.393	0.00002	479.519	1054.567	2132.507	1129.106	3402.530	1351.917
394	0.394	0.00002	708.376	861.964	3115.539	1376.486	--undefined--	--undefined--
395	0.395	0.00002	573.810	751.655	2782.966	633.328	--undefined--	--undefined--
396	0.396	0.00002	890.870	444.742	3795.263	1485.935	--undefined--	--undefined--
397	0.397	0.00012	2663.459	701.139	3808.554	1599.030	--undefined--	--undefined--
398	0.398	0.00012	529.176	869.182	2665.126	973.489	3493.732	855.961
399	0.399	0.00003	730.140	1046.202	2437.587	3084.249	3218.537	1378.384
400	0.400	0.00068	542.717	904.996	1545.519	1171.738	3688.855	4468.199
401	0.401	0.00107	768.284	768.708	2169.850	683.624	3301.364	487.202
402	0.402	0.00107	513.903	429.932	2002.632	1593.216	3243.377	445.555
403	0.403	0.00470	478.648	723.506	2269.312	823.299	--undefined--	--undefined--
404	0.404	0.00470	633.995	968.465	1575.363	1692.917	3132.465	987.323
405	0.405	0.00399	1630.034	548.139	2487.332	640.107	--undefined--	--undefined--
406	0.406	0.00399	881.946	729.766	3296.966	1077.753	--undefined--	--undefined--
407	0.407	0.00321	1387.602	477.944	2238.611	426.551	--undefined--	--undefined--
408	0.408	0.00321	764.085	1031.532	2025.605	1311.735	3677.492	1196.751
409	0.409	0.00318	1367.674	392.439	2227.252	315.812	--undefined--	--undefined--
410	0.410	0.00318	619.592	821.789	1944.026	969.716	3505.852	778.729
411	0.411	0.00337	1551.660	398.303	2441.976	444.031	--undefined--	--undefined--
412	0.412	0.00337	389.133	3366.207	1408.299	2518.154	2670.177	2218.369
413	0.413	0.00233	1556.241	583.149	2577.180	700.648	--undefined--	--undefined--
414	0.414	0.00313	1284.246	1175.756	2598.718	1083.253	--undefined--	--undefined--
415	0.415	0.00313	829.093	1034.213	1895.807	583.914	2938.388	536.259
416	0.416	0.00251	679.062	808.105	1805.223	827.680	3000.246	851.376
417	0.417	0.00251	678.288	654.901	1830.129	461.688	2862.903	397.528
418	0.418	0.00091	966.106	599.584	2191.115	924.021	--undefined--	--undefined--
419	0.419	0.00091	1186.735	713.122	2346.359	770.560	--undefined--	--undefined--
420	0.420	0.00022	1209.826	799.186	2455.763	435.114	--undefined--	--undefined--
421	0.421	0.00022	1238.872	1160.791	2426.103	812.823	--undefined--	--undefined--
422	0.422	0.00021	226.367	1903.762	2208.001	571.508	3741.502	2365.570
423	0.423	0.00005	2127.148	1010.838	3052.570	829.858	--undefined--	--undefined--
424	0.424	0.00006	1120.547	789.809	2504.593	959.366	--undefined--	--undefined--
425	0.425	0.00006	1013.040	576.771	3178.927	1064.671	--undefined--	--undefined--
426	0.426	0.00006	872.094	938.579	2708.830	601.271	--undefined--	--undefined--
427	0.427	0.00004	1058.459	497.980	2795.534	605.834	--undefined--	--undefined--
428	0.428	0.00005	986.942	866.347	3144.206	1078.475	--undefined--	--undefined--
429	0.429	0.00005	981.452	656.228	2901.719	880.732	--undefined--	--undefined--
430	0.430	0.00002	426.802	537.852	1953.587	1000.193	2725.833	593.580
431	0.431	0.00002	917.381	469.502	3162.529	1061.847	--undefined--	--undefined--
432	0.432	0.000006	519.901	402.973	2206.370	681.238	3080.625	620.732
433	0.433	0.00001	1185.962	758.139	1983.597	1786.687	2980.648	770.179
434	0.434	0.00002	1011.501	562.128	2910.839	805.027	--undefined--	--undefined--
435	0.435	0.00002	465.013	639.244	1315.453	550.038	3434.772	953.585
436	0.436	0.00002	512.055	693.848	1341.680	664.029	3426.806	432.482
437	0.437	0.000009	897.519	435.059	3647.749	1649.334	--undefined--	--undefined--
438	0.438	0.000008	506.445	532.231	3237.336	3905.560	3405.824	872.445
439	0.439	0.000008	944.673	572.543	2223.847	1927.471	3299.889	620.010
440	0.440	0.00001	1674.865	793.059	3198.592	1406.233	--undefined--	--undefined--
441	0.441	0.00005	2002.298	1281.911	2837.810	640.735	--undefined--	--undefined--
442	0.442	0.00014	823.356	426.346	2679.526	483.802	4806.014	2738.700
443	0.443	0.00107	808.869	1043.586	2496.752	646.039	3532.121	638.869
444	0.444	0.00107	1088.961	508.186	3395.100	666.273	--undefined--	--undefined--
445	0.445	0.00054	1109.817	824.432	2481.823	1670.993	--undefined--	--undefined--
446	0.446	0.00099	813.930	416.593	2445.742	1569.792	--undefined--	--undefined--
447	0.447	0.00099	458.846	759.424	1316.372	740.255	3044.592	984.225
448	0.448	0.00053	367.881	424.784	1959.701	454.391	3037.420	456.840
449	0.449	0.00111	989.884	856.181	1566.212	2217.805	--undefined--	--undefined--
450	0.450	0.00111	980.419	765.423	2054.695	1049.428	--undefined--	--undefined--
451	0.451	0.00113	1000.492	378.458	1910.589	423.593	--undefined--	--undefined--
452	0.452	0.00113	831.890	604.503	1521.366	698.941	--undefined--	--undefined--
453	0.453	0.00121	1056.644	790.511	2109.297	707.437	--undefined--	--undefined--
454	0.454	0.00121	975.090	590.017	2084.121	695.708	--undefined--	--undefined--
455	0.455	0.00101	1027.111	868.806	2170.776	1088.637	--undefined--	--undefined--
456	0.456	0.00097	954.990	654.782	1932.279	1927.726	--undefined--	--undefined--
457	0.457	0.00097	1006.012	696.644	2012.934	780.184	--undefined--	--undefined--
458	0.458	0.00084	539.747	500.732	1412.319	444.921	2378.023	464.685
459	0.459	0.00084	550.003	496.890	1463.167	424.541	--undefined--	--undefined--
460	0.460	0.00043	375.092	376.896	1869.789	664.869	--undefined--	--undefined--
461	0.461	0.00080	916.941	718.610	1580.443	2107.657	--undefined--	--undefined--
462	0.462	0.00080	957.854	466.176	1980.162	449.713	--undefined--	--undefined--
463	0.463	0.00074	721.397	368.129	1568.518	363.496	--undefined--	--undefined--
464	0.464	0.00074	878.091	613.343	1590.765	608.941	--undefined--	--undefined--
465	0.465	0.00045	876.765	943.482	2030.227	611.259	--undefined--	--undefined--
466	0.466	0.00048	387.333	624.892	1176.154	635.465	2339.260	996.641
467	0.467	0.00048	452.928	906.190	1452.571	1036.118	2619.586	1251.134
468	0.468	0.00034	673.022	437.881	1366.175	431.776	4481.066	1436.696
469	0.469	0.00034	948.163	391.055	2199.264	473.016	--undefined--	--undefined--
470	0.470	0.00013	432.081	659.327	1568.355	1285.293	2944.008	1013.189
471	0.471	0.00012	855.322	451.732	1978.983	734.907	--undefined--	--undefined--
472	0.472	0.00012	1096.472	853.997	2421.123	974.163	--undefined--	--undefined--
473	0.473	0.00006	974.850	1054.604	1681.637	3111.851	2509.707	1805.683
474	0.474	0.00003	893.480	908.849	1257.888	2591.352	--undefined--	--undefined--
475	0.475	0.00003	424.766	510.848	1287.780	464.453	4752.425	1446.861
476	0.476	0.00003	1256.756	780.061	2942.441	1054.780	--undefined--	--undefined--
477	0.477	0.00002	469.923	895.682	1526.114	906.600	3075.194	1315.560
478	0.478	0.00001	1228.902	1254.161	3430.178	1896.899	--undefined--	--undefined--
479	0.479	0.000008	559.384	993.570	1473.207	1062.523	3514.324	955.181
480	0.480	0.00001	759.339	1794.855	1054.782	1119.894	--undefined--	--undefined--
481	0.481	0.00001	1082.459	1215.825	2651.505	1092.743	--undefined--	--undefined--
482	0.482	0.00002	548.287	739.736	1406.486	610.171	--undefined--	--undefined--
483	0.483	0.00002	908.061	558.879	2484.997	1328.429	--undefined--	--undefined--
484	0.484	0.00002	404.573	706.396	1447.127	849.831	4238.709	653.106
485	0.485	0.00003	965.333	477.217	1907.121	795.719	--undefined--	--undefined--
486	0.486	0.00003	497.964	751.493	1510.527	808.683	2682.722	1134.116
487	0.487	0.00003	848.643	624.257	2386.465	2087.609	--undefined--	--undefined--
488	0.488	0.00002	975.590	359.481	2971.004	1637.262	--undefined--	--undefined--
489	0.489	0.00002	729.738	908.730	1610.105	1188.203	2803.920	2450.711
490	0.490	0.00002	443.960	764.801	940.348	1831.883	3686.118	2154.358
491	0.491	0.00001	440.141	571.350	1349.543	575.141	3889.146	4193.314
492	0.492	0.00001	804.626	464.040	1589.287	726.037	2811.099	1212.876
493	0.493	0.00001	882.568	701.345	2909.697	2585.085	--undefined--	--undefined--
494	0.494	0.000006	890.758	659.796	2984.946	3198.287	--undefined--	--undefined--
495	0.495	0.00001	942.116	539.345	1799.892	603.752	--undefined--	--undefined--
496	0.496	0.00001	996.540	568.350	4040.989	1580.665	--undefined--	--undefined--
497	0.497	0.000005	422.438	716.444	2057.793	1620.947	--undefined--	--undefined--
498	0.498	0.000008	801.054	505.067	1602.074	659.457	--undefined--	--undefined--
499	0.499	0.000008	432.379	724.820	2159.809	2851.321	4953.119	2513.007
500	0.500	0.000007	474.149	807.036	1506.776	946.763	--undefined--	--undefined--
501	0.501	0.000007	729.943	346.229	1535.973	344.815	5251.492	2868.515
502	0.502	0.000007	784.061	447.761	3455.897	1506.577	--undefined--	--undefined--
503	0.503	0.000006	803.438	392.873	1700.022	410.191	--undefined--	--undefined--
504	0.504	0.000009	865.334	615.863	1750.597	903.354	3598.837	3888.768
505	0.505	0.000009	689.178	634.442	3047.797	1295.693	--undefined--	--undefined--
506	0.506	0.000007	344.086	1386.492	1034.475	1194.175	--undefined--	--undefined--
507	0.507	0.000008	741.540	669.909	1571.850	859.779	3092.690	2052.076
508	0.508	0.000008	407.794	414.181	1338.574	1216.310	5110.678	849.072
509	0.509	0.00001	859.241	744.126	3119.634	2240.823	--undefined--	--undefined--
510	0.510	0.00001	807.884	684.999	1742.139	966.189	--undefined--	--undefined--
511	0.511	0.000009	806.898	681.235	2795.114	4369.527	--undefined--	--undefined--
512	0.512	0.00001	404.326	368.789	1248.610	357.995	4792.128	1168.458
513	0.513	0.00001	621.890	618.393	1420.403	545.454	5003.893	2137.810
514	0.514	0.00001	789.423	490.437	3159.488	1648.786	--undefined--	--undefined--
515	0.515	0.00001	818.402	695.284	1632.375	1058.810	--undefined--	--undefined--
516	0.516	0.00001	1102.442	926.051	3600.407	2491.666	--undefined--	--undefined--
517	0.517	0.00003	802.808	515.808	2698.033	1243.275	--undefined--	--undefined--
518	0.518	0.00003	412.668	714.919	1274.526	681.633	--undefined--	--undefined--
519	0.519	0.00002	982.081	480.235	2962.660	1506.197	--undefined--	--undefined--
520	0.520	0.00005	487.096	600.727	1618.563	1237.006	3094.820	524.436
521	0.521	0.00005	343.949	1070.326	1166.736	823.055	--undefined--	--undefined--
522	0.522	0.00003	217.466	1175.280	1053.656	711.482	3365.554	670.437
523	0.523	0.00007	743.487	922.886	2559.097	2221.564	--undefined--	--undefined--
524	0.524	0.00007	842.294	307.005	2713.402	857.680	--undefined--	--undefined--
525	0.525	0.00003	733.158	510.715	2963.701	1034.039	--undefined--	--undefined--
526	0.526	0.00014	895.068	483.219	2957.114	683.302	--undefined--	--undefined--
527	0.527	0.00014	829.286	547.413	4491.376	1495.073	--undefined--	--undefined--
528	0.528	0.00006	663.045	719.888	2930.095	1254.948	--undefined--	--undefined--
529	0.529	0.00019	923.165	683.551	2487.290	1258.864	--undefined--	--undefined--
530	0.530	0.00019	747.108	649.888	2063.569	1023.729	--undefined--	--undefined--
531	0.531	0.00010	1003.992	983.542	2439.074	721.703	--undefined--	--undefined--
532	0.532	0.00026	734.123	1173.338	2072.518	1188.857	--undefined--	--undefined--
533	0.533	0.00026	1121.198	814.650	2347.382	865.436	--undefined--	--undefined--
534	0.534	0.00037	425.016	1455.049	1610.707	2121.575	2745.057	1306.796
535	0.535	0.00037	559.451	1068.893	1751.148	1275.016	3982.914	2538.484
536	0.536	0.00037	595.743	917.764	1693.610	886.567	2920.584	932.037
537	0.537	0.00067	705.184	1278.328	2718.641	647.943	--undefined--	--undefined--
538	0.538	0.00067	476.968	693.521	1556.419	941.191	4569.134	979.767
539	0.539	0.00046	1267.193	1112.707	2408.188	1410.166	--undefined--	--undefined--
540	0.540	0.00092	879.147	1375.419	3110.937	1663.455	--undefined--	--undefined--
541	0.541	0.00092	502.050	598.174	2331.634	4313.403	4731.708	1121.437
542	0.542	0.00062	1661.980	391.522	3279.753	2299.175	--undefined--	--undefined--
543	0.543	0.00128	835.733	890.628	2007.503	921.482	--undefined--	--undefined--
544	0.544	0.00128	887.104	641.048	2132.356	757.829	4830.393	912.715
545	0.545	0.00077	589.005	1265.272	1715.957	989.971	2839.648	1091.295
546	0.546	0.00154	599.678	985.547	1817.391	1007.866	5081.349	1815.247
547	0.547	0.00154	650.883	1049.043	1852.046	969.105	3965.380	2712.008
548	0.548	0.00163	1240.984	1450.672	2174.790	1252.605	--undefined--	--undefined--
549	0.549	0.00163	469.209	931.802	1466.911	882.027	4704.933	618.191
550	0.550	0.00082	683.861	1264.954	1691.097	682.112	4895.322	5512.641
551	0.551	0.00155	927.599	1372.864	2009.522	787.093	4165.729	819.349
552	0.552	0.00155	755.942	580.085	2312.596	1241.097	4641.969	677.079
553	0.553	0.00114	1358.931	966.822	2142.439	980.039	--undefined--	--undefined--
554	0.554	0.00175	631.346	742.560	1857.764	644.326	4824.054	1100.560
555	0.555	0.00175	667.714	897.457	1883.110	783.938	--undefined--	--undefined--
556	0.556	0.00188	1243.095	1407.885	2220.130	1071.416	--undefined--	--undefined--
557	0.557	0.00188	511.683	1064.803	1660.376	1015.950	4720.295	964.001
558	0.558	0.00139	794.084	875.707	1792.676	632.530	3576.383	1875.072
559	0.559	0.00221	973.243	1052.726	1981.248	499.924	4422.350	1130.316
560	0.560	0.00221	717.072	858.463	2108.398	701.342	4815.025	529.659
561	0.561	0.00140	1055.456	1293.634	1532.478	1027.020	2321.026	787.899
562	0.562	0.00180	742.489	750.329	1909.629	608.798	4430.113	1495.587
563	0.563	0.00186	760.094	934.662	1936.809	734.081	--undefined--	--undefined--
564	0.564	0.00220	1599.825	886.398	2498.753	944.629	--undefined--	--undefined--
565	0.565	0.00220	504.406	1007.922	1976.067	815.012	4631.446	1288.842
566	0.566	0.00209	1222.766	970.791	2131.889	977.906	--undefined--	--undefined--
567	0.567	0.00205	903.819	744.863	1817.625	515.458	--undefined--	--undefined--
568	0.568	0.00213	871.146	801.352	1875.381	582.033	4853.030	532.098
569	0.569	0.00213	899.077	715.223	1881.855	401.930	5047.358	2360.154
570	0.570	0.00183	826.796	1138.840	1969.635	944.192	--undefined--	--undefined--
571	0.571	0.00216	1152.098	1095.585	2144.937	867.663	--undefined--	--undefined--
572	0.572	0.00216	1798.463	523.857	2840.230	735.657	--undefined--	--undefined--
573	0.573	0.00189	296.621	914.877	2376.614	662.779	4497.720	1255.620
574	0.574	0.00189	1852.997	1041.957	2686.496	1894.311	--undefined--	--undefined--
575	0.575	0.00110	1156.660	803.193	3324.856	2199.662	--undefined--	--undefined--
576	0.576	0.00151	875.234	719.408	1740.811	797.101	4760.746	984.189
577	0.577	0.00151	1929.820	861.677	2754.793	1379.263	--undefined--	--undefined--
578	0.578	0.00103	785.864	1227.453	2333.598	1549.806	--undefined--	--undefined--
579	0.579	0.00148	1184.268	971.698	2293.089	1013.019	--undefined--	--undefined--
580	0.580	0.00148	1381.788	929.067	3325.203	1092.864	--undefined--	--undefined--
581	0.581	0.00138	482.270	642.946	2722.560	798.168	--undefined--	--undefined--
582	0.582	0.00138	1843.424	1263.162	2739.048	1276.599	--undefined--	--undefined--
583	0.583	0.00109	1076.500	916.609	2937.419	909.897	--undefined--	--undefined--
584	0.584	0.00152	1111.110	997.279	2527.799	1759.351	--undefined--	--undefined--
585	0.585	0.00152	1860.191	666.044	2783.985	635.839	--undefined--	--undefined--
586	0.586	0.00133	1126.338	1021.925	2725.986	670.151	--undefined--	--undefined--
587	0.587	0.00133	1222.903	1079.139	2490.684	1879.059	--undefined--	--undefined--
588	0.588	0.00133	652.818	1095.889	1721.452	648.634	3470.678	626.238
589	0.589	0.00133	533.571	1244.884	2702.479	1016.022	--undefined--	--undefined--
590	0.590	0.00127	1639.669	1444.370	2683.138	844.380	--undefined--	--undefined--
591	0.591	0.00130	1318.118	1443.384	2822.831	963.819	--undefined--	--undefined--
592	0.592	0.00143	967.098	1100.627	2782.030	655.692	--undefined--	--undefined--
593	0.593	0.00143	1876.909	802.808	2756.041	622.915	--undefined--	--undefined--
594	0.594	0.00172	1070.068	1375.896	2507.061	909.992	3358.610	1844.485
595	0.595	0.00172	918.357	557.339	1722.656	737.981	3412.784	553.574
596	0.596	0.00162	1681.915	687.289	2783.325	1105.675	--undefined--	--undefined--
597	0.597	0.00209	1429.258	1067.361	2669.269	740.286	--undefined--	--undefined--
598	0.598	0.00209	659.431	749.767	1877.583	586.190	2949.607	460.500
599	0.599	0.00178	1455.033	1200.877	2193.020	1836.526	--undefined--	--undefined--
600	0.600	0.00178	446.733	394.660	2200.069	475.843	3178.393	407.639
601	0.601	0.00134	1966.152	835.114	2760.653	693.324	--undefined--	--undefined--
602	0.602	0.00135	1789.037	894.482	2637.664	611.467	--undefined--	--undefined--
603	0.603	0.00135	1221.525	1016.403	2532.199	1294.059	--undefined--	--undefined--
604	0.604	0.00094	1476.634	681.988	2522.486	480.681	--undefined--	--undefined--
605	0.605	0.00123	1076.979	663.609	2101.127	454.167	3039.514	461.518
606	0.606	0.00123	950.793	681.929	1846.298	756.703	3271.226	1343.491
607	0.607	0.00072	1618.084	368.857	2450.615	363.399	--undefined--	--undefined--
608	0.608	0.00072	803.396	718.633	1907.336	521.170	2926.212	469.753
609	0.609	0.00072	1311.177	639.582	2463.695	571.421	--undefined--	--undefined--
610	0.610	0.00033	1490.743	1668.006	2088.112	779.415	--undefined--	--undefined--
611	0.611	0.00019	731.626	931.963	2024.083	641.507	3147.419	548.101
612	0.612	0.00019	851.941	514.978	2819.866	455.735	--undefined--	--undefined--
613	0.613	0.00010	552.366	882.545	2870.010	516.573	--undefined--	--undefined--
614	0.614	0.00002	1425.863	1092.680	2564.574	963.491	--undefined--	--undefined--
615	0.615	0.00002	922.650	946.253	2787.852	984.266	--undefined--	--undefined--
616	0.616	0.00002	804.976	1220.866	2385.659	511.559	3373.323	469.077
617	0.617	0.00002	566.891	542.625	2579.722	698.846	3471.390	696.238
618	0.618	0.00004	465.872	670.684	2536.706	720.986	3345.013	1062.845
619	0.619	0.00004	588.803	1139.776	2485.773	468.925	3464.072	542.350
620	0.620	0.00003	847.004	942.412	1990.110	1003.296	3149.548	4255.696
621	0.621	0.00003	1023.009	680.861	2054.457	848.296	3191.356	1055.543
622	0.622	0.00004	1199.841	564.173	2138.935	631.611	3080.472	635.451
623	0.623	0.00004	1079.863	859.003	2736.735	827.663	3872.763	913.957
624	0.624	0.00002	720.790	779.349	1909.441	1735.002	3362.109	660.978
625	0.625	0.00002	952.126	638.135	1865.014	846.644	3411.313	924.820
626	0.626	0.00003	718.339	1326.184	2919.347	1476.690	3881.633	573.001
627	0.627	0.00005	612.719	383.808	2818.233	708.817	3725.911	483.048
628	0.628	0.00005	1012.228	380.420	3053.947	812.340	--undefined--	--undefined--
629	0.629	0.00006	643.111	1448.100	2500.122	772.843	3685.827	546.623
630	0.630	0.00007	670.753	810.177	1981.962	987.133	4143.229	439.212
631	0.631	0.00007	427.490	1648.812	1256.115	1333.856	3376.029	2742.120
632	0.632	0.00003	425.394	466.749	2507.123	625.976	4943.015	2453.979
633	0.633	0.00006	635.504	956.836	3077.135	722.013	4007.160	555.236
634	0.634	0.00010	519.955	1072.746	1659.615	1444.237	3318.256	1149.389
635	0.635	0.00012	417.422	1767.687	1262.934	1534.325	3552.819	673.638
636	0.636	0.00019	627.513	548.111	3090.684	1181.890	3823.384	942.207
637	0.637	0.00019	465.596	856.846	1456.399	817.326	3912.503	785.297
638	0.638	0.00013	457.310	1024.062	2164.768	2109.594	3366.851	1638.500
639	0.639	0.00010	668.573	1573.556	2960.645	619.081	4173.060	1296.057
640	0.640	0.00016	514.805	877.852	1549.366	951.812	3790.920	638.369
641	0.641	0.00016	425.169	879.014	2527.569	883.454	3497.775	748.243
642	0.642	0.00013	2628.149	1359.233	3104.798	1067.552	--undefined--	--undefined--
643	0.643	0.00017	1152.249	1094.073	2952.660	1043.829	--undefined--	--undefined--
644	0.644	0.00017	2499.248	692.914	3556.139	677.383	--undefined--	--undefined--
645	0.645	0.00009	573.092	1631.572	2617.812	546.555	3539.803	513.918
646	0.646	0.00016	1055.283	1542.424	3025.893	1344.977	--undefined--	--undefined--
647	0.647	0.00016	204.810	1204.388	2758.736	898.639	3711.122	1537.345
648	0.648	0.00006	563.439	1414.994	2674.630	813.307	3899.455	706.249
649	0.649	0.00009	488.246	703.072	1614.993	711.731	4458.172	2273.996
650	0.650	0.00009	483.549	620.821	1967.538	920.343	3216.995	553.332
651	0.651	0.00008	2641.722	1191.248	3899.474	939.291	--undefined--	--undefined--
652	0.652	0.00014	1027.052	829.993	3602.985	706.031	--undefined--	--undefined--
653	0.653	0.00014	531.694	801.687	1794.521	1179.817	3410.959	661.035
654	0.654	0.00013	1735.606	1854.697	4163.764	1594.502	--undefined--	--undefined--
655	0.655	0.00014	438.704	828.600	1506.919	1475.595	4360.962	1277.530
656	0.656	0.00016	497.834	1062.965	1415.532	1408.153	3518.411	644.543
657	0.657	0.00028	346.669	1869.753	2537.117	737.301	3665.732	708.706
658	0.658	0.00028	1120.339	1686.689	3353.606	849.157	--undefined--	--undefined--
659	0.659	0.00021	944.426	1488.040	3498.814	617.037	--undefined--	--undefined--
660	0.660	0.00067	712.202	988.237	2884.222	1147.712	3589.543	947.372
661	0.661	0.00067	1132.537	675.190	3237.365	596.389	--undefined--	--undefined--
662	0.662	0.00028	533.799	1252.714	2160.136	1666.842	3598.169	752.311
663	0.663	0.00077	933.825	680.873	2203.802	1306.717	3560.630	350.806
664	0.664	0.00077	669.496	1181.479	1554.726	948.447	3567.249	405.502
665	0.665	0.00035	2203.733	891.320	3541.058	558.640	--undefined--	--undefined--
666	0.666	0.00124	999.853	601.949	2014.662	1615.055	3826.191	536.644
667	0.667	0.00124	950.854	547.687	1897.502	735.716	3723.171	675.121
668	0.668	0.00046	1435.800	640.867	2433.788	567.382	3466.166	423.102
669	0.669	0.00136	851.779	727.084	2080.834	852.882	3417.035	611.863
670	0.670	0.00136	737.369	669.803	1996.654	768.886	3348.067	546.556
671	0.671	0.00068	1655.265	1608.868	2374.386	1101.433	3349.285	907.583
672	0.672	0.00203	670.996	1002.375	2086.166	1076.018	3373.541	835.383
673	0.673	0.00203	553.389	675.215	2192.808	1405.698	3302.273	710.132
674	0.674	0.00214	2368.901	643.497	3541.691	787.306	--undefined--	--undefined--
675	0.675	0.00214	506.530	898.777	2288.180	1137.536	3290.686	1014.871
676	0.676	0.00125	520.067	554.018	2981.342	1673.406	3183.792	1248.709
677	0.677	0.00318	1878.504	1855.317	3038.913	1367.824	--undefined--	--undefined--
678	0.678	0.00318	463.808	853.923	2715.517	506.692	--undefined--	--undefined--
679	0.679	0.00182	1175.424	1165.390	3422.898	1027.679	--undefined--	--undefined--
680	0.680	0.00410	682.743	1238.732	2316.217	1460.817	--undefined--	--undefined--
681	0.681	0.00410	700.542	987.471	2235.818	1007.284	--undefined--	--undefined--
682	0.682	0.00213	1393.866	679.919	3663.249	2095.102	--undefined--	--undefined--
683	0.683	0.00443	950.578	715.706	3184.655	1306.129	--undefined--	--undefined--
684	0.684	0.00443	946.739	595.383	1913.335	659.375	4863.990	1544.625
685	0.685	0.00302	1426.301	1121.109	2885.744	1753.298	--undefined--	--undefined--
686	0.686	0.00711	1059.995	606.103	2936.790	1207.711	--undefined--	--undefined--
687	0.687	0.00711	1314.975	1160.113	2568.270	1647.773	--undefined--	--undefined--
688	0.688	0.00375	1503.210	824.674	2874.314	809.396	--undefined--	--undefined--
689	0.689	0.00885	1309.601	1196.495	2856.626	1105.661	--undefined--	--undefined--
690	0.690	0.00885	1296.810	963.709	2575.156	886.844	--undefined--	--undefined--
691	0.691	0.01003	1829.622	900.564	2935.645	698.052	--undefined--	--undefined--
692	0.692	0.01003	1354.159	934.673	2769.346	745.986	--undefined--	--undefined--
693	0.693	0.00664	1334.057	997.785	2668.658	778.037	--undefined--	--undefined--
