frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
345	0.345	0.01132	794.226	469.328	1570.020	451.762	3668.550	1614.557
346	0.346	0.01137	850.456	442.257	1599.746	479.764	--undefined--	--undefined--
347	0.347	0.01137	612.510	845.769	1537.740	759.931	3275.937	1495.862
348	0.348	0.00638	949.961	1182.867	1640.536	1272.482	--undefined--	--undefined--
349	0.349	0.01089	634.554	572.742	1508.906	446.190	3692.936	655.074
350	0.350	0.01089	920.024	677.841	1661.232	800.016	--undefined--	--undefined--
351	0.351	0.01122	1028.938	730.430	1943.793	1331.082	--undefined--	--undefined--
352	0.352	0.01122	1085.129	550.112	2072.728	651.401	--undefined--	--undefined--
353	0.353	0.01145	818.554	902.769	1604.860	626.506	--undefined--	--undefined--
354	0.354	0.01145	928.213	574.736	1698.376	781.486	3701.598	2679.576
355	0.355	0.01438	938.026	548.702	1711.787	853.343	--undefined--	--undefined--
356	0.356	0.01438	809.207	1501.317	1429.212	1305.856	3221.326	2546.215
357	0.357	0.00992	811.424	1101.310	1614.498	979.483	--undefined--	--undefined--
358	0.358	0.01526	584.604	654.825	1483.342	482.160	3747.378	930.121
359	0.359	0.01526	941.730	630.294	1729.875	699.428	--undefined--	--undefined--
360	0.360	0.01480	845.587	476.540	1686.318	558.848	3496.995	881.099
361	0.361	0.01480	1087.831	588.844	2015.311	695.431	--undefined--	--undefined--
362	0.362	0.01331	824.803	780.201	1688.388	886.778	3241.911	1582.571
363	0.363	0.01331	1092.747	866.157	2010.292	990.898	--undefined--	--undefined--
364	0.364	0.01373	636.061	748.751	1546.932	643.942	3122.313	1504.693
365	0.365	0.01373	736.974	763.417	1605.153	608.104	3131.200	3903.160
366	0.366	0.01150	686.493	733.490	1481.182	543.554	--undefined--	--undefined--
367	0.367	0.01150	822.909	368.317	1636.395	385.198	3115.269	779.104
368	0.368	0.01404	1025.682	643.157	1804.386	1527.768	3946.575	4557.161
369	0.369	0.01404	897.015	674.553	1720.627	884.986	3191.525	1262.051
370	0.370	0.01379	885.741	599.146	1696.893	789.651	3372.429	1225.465
371	0.371	0.01379	823.860	1264.132	1514.604	1201.328	3299.201	1587.937
372	0.372	0.00928	727.351	619.593	1566.653	506.849	3474.041	733.444
373	0.373	0.01245	621.436	875.522	1507.620	682.407	3534.567	899.424
374	0.374	0.01245	680.728	458.839	1554.284	333.860	3367.446	570.337
375	0.375	0.01244	586.635	850.827	1457.024	591.807	3657.746	642.676
376	0.376	0.01244	1203.458	726.853	2276.394	1370.359	--undefined--	--undefined--
377	0.377	0.01376	654.899	877.904	1538.425	720.510	3592.694	941.855
378	0.378	0.01376	1077.671	843.801	2023.370	1467.517	3476.811	8196.262
379	0.379	0.01750	746.279	750.197	1629.997	718.682	3513.209	1051.075
380	0.380	0.01750	922.168	511.779	1770.048	662.664	3413.481	1374.703
381	0.381	0.01822	847.138	591.818	1706.474	675.323	3522.963	1027.344
382	0.382	0.01822	1014.850	710.926	1873.477	1105.206	--undefined--	--undefined--
383	0.383	0.01980	881.224	967.745	1632.973	1024.400	3829.682	2690.900
384	0.384	0.01980	972.587	559.773	1815.069	832.072	3655.529	2169.723
385	0.385	0.01881	944.652	812.562	1759.185	992.756	4927.622	4741.929
386	0.386	0.01881	915.940	464.671	1753.987	595.665	3403.329	1315.189
387	0.387	0.01665	936.215	765.857	1770.824	925.214	3102.321	3347.687
388	0.388	0.01665	922.046	487.153	1752.242	631.557	3045.384	1764.520
389	0.389	0.01539	799.407	605.563	1666.396	564.954	3429.098	1187.028
390	0.390	0.01539	1005.390	554.269	1889.259	833.223	3047.407	3299.189
391	0.391	0.01260	777.982	736.605	1660.266	656.368	3555.956	1716.962
392	0.392	0.01260	1031.063	605.122	1921.936	927.651	--undefined--	--undefined--
393	0.393	0.01234	686.913	629.741	1614.817	509.856	3164.667	1237.236
394	0.394	0.01234	980.497	727.397	1826.046	982.896	3551.931	2724.842
395	0.395	0.01267	667.549	650.711	1620.752	474.350	3846.881	2362.305
396	0.396	0.01267	1012.253	942.482	1818.384	1164.932	--undefined--	--undefined--
397	0.397	0.01192	638.943	516.617	1585.968	374.448	3372.310	1268.843
398	0.398	0.01206	1005.209	1125.410	1587.412	1321.213	3556.566	2845.347
399	0.399	0.01206	823.532	943.820	1704.058	807.199	3175.720	4398.613
400	0.400	0.01144	1030.777	775.975	1717.587	1164.701	--undefined--	--undefined--
401	0.401	0.01280	1076.502	673.170	2051.926	966.232	--undefined--	--undefined--
402	0.402	0.01280	895.270	489.772	1607.583	519.308	4152.583	2195.196
403	0.403	0.01575	1128.507	597.190	2167.850	801.684	--undefined--	--undefined--
404	0.404	0.01575	748.191	480.770	1558.481	361.211	3609.088	2026.929
405	0.405	0.01812	1153.042	974.425	2156.472	1338.429	--undefined--	--undefined--
406	0.406	0.01812	1071.096	921.860	1934.926	1165.798	--undefined--	--undefined--
407	0.407	0.01623	712.043	897.734	1623.350	721.747	3536.807	1603.299
408	0.408	0.01888	1042.983	651.100	1989.357	1024.575	3480.433	2598.405
409	0.409	0.01888	823.796	950.014	1561.717	723.861	3872.286	2526.495
410	0.410	0.01700	905.122	624.119	1831.374	715.598	3447.862	862.993
411	0.411	0.01700	954.569	512.510	1747.433	649.406	3266.278	870.672
412	0.412	0.01898	678.538	740.516	1597.377	575.246	3552.714	645.449
413	0.413	0.01898	1005.384	908.350	1837.369	1214.586	3212.816	1147.274
414	0.414	0.01754	789.182	1815.362	1334.881	834.017	3492.717	1339.444
415	0.415	0.01754	1182.060	615.103	2843.941	1360.473	3047.710	5516.692
416	0.416	0.01574	1174.002	636.850	2513.990	1242.812	--undefined--	--undefined--
417	0.417	0.01574	1201.028	394.677	2995.658	542.705	--undefined--	--undefined--
418	0.418	0.01544	1176.246	1010.786	2537.167	1740.488	--undefined--	--undefined--
419	0.419	0.01593	1238.087	513.769	3010.484	878.298	--undefined--	--undefined--
420	0.420	0.01593	754.794	853.630	1752.074	823.409	3257.673	783.917
421	0.421	0.01295	1005.461	839.498	1999.543	1205.665	3475.098	1214.184
422	0.422	0.01295	979.987	655.310	1571.066	800.353	3359.211	393.262
423	0.423	0.01132	799.142	1210.333	1643.217	1081.269	3186.957	1236.034
424	0.424	0.01341	1083.414	583.902	1935.413	1016.374	3423.291	756.270
425	0.425	0.01341	855.356	420.795	1646.340	392.673	3307.325	749.708
426	0.426	0.01422	1027.339	1146.135	1467.528	846.699	3470.474	895.045
427	0.427	0.01422	730.001	889.767	1733.752	798.060	3118.878	986.116
428	0.428	0.01362	924.826	650.780	1841.432	748.595	3379.564	724.453
429	0.429	0.01362	971.983	578.310	1819.708	787.391	3401.814	683.201
430	0.430	0.01098	804.266	1175.112	1685.390	1089.924	2893.127	1734.506
431	0.431	0.01041	1252.882	596.994	2233.596	1758.360	--undefined--	--undefined--
432	0.432	0.01041	882.761	570.794	1710.078	542.788	3171.171	2595.677
433	0.433	0.00805	1090.578	544.175	1754.880	683.219	3912.333	842.976
434	0.434	0.00805	816.393	1608.888	1641.441	1405.559	2979.427	1915.778
435	0.435	0.00678	705.858	835.689	1772.339	729.821	3452.310	1106.507
436	0.436	0.00789	1112.929	419.746	1891.094	527.183	3820.329	652.045
437	0.437	0.00789	965.015	583.247	1804.133	832.264	2500.616	1647.314
438	0.438	0.00937	988.726	377.933	1767.533	352.112	4438.463	784.026
439	0.439	0.00937	761.465	1257.952	1743.706	1028.822	3680.876	3378.698
440	0.440	0.00855	703.155	815.777	1690.936	666.855	3635.147	1559.978
441	0.441	0.00873	1264.388	484.961	2194.530	1325.054	3779.695	1460.111
442	0.442	0.00873	1015.448	558.884	1940.684	652.890	2876.075	5298.150
443	0.443	0.00871	1061.320	467.574	1821.520	492.198	4612.815	931.417
444	0.444	0.00871	721.463	1101.021	1766.626	877.007	--undefined--	--undefined--
445	0.445	0.00793	1160.459	1189.880	2135.681	1114.231	--undefined--	--undefined--
446	0.446	0.00793	956.812	1507.689	1812.966	1855.117	3502.539	1025.955
447	0.447	0.00649	881.241	586.248	1806.476	570.707	3932.251	1986.106
448	0.448	0.00712	1483.666	654.522	2378.888	1163.033	4730.204	1363.326
449	0.449	0.00712	661.727	642.714	1745.279	528.292	3588.058	1379.832
450	0.450	0.00883	1323.298	1170.843	2646.347	1488.831	--undefined--	--undefined--
451	0.451	0.00883	1090.247	3150.257	2931.460	828.992	--undefined--	--undefined--
452	0.452	0.00882	849.210	573.412	1741.682	506.610	4075.459	867.436
453	0.453	0.00711	562.220	1700.084	2364.901	725.736	4965.550	1479.996
454	0.454	0.00711	626.508	833.606	1702.723	670.611	4289.312	1038.680
455	0.455	0.01005	675.860	1087.242	1999.200	1016.483	3635.837	1036.545
456	0.456	0.01005	436.700	672.582	2432.572	500.324	3636.132	536.728
457	0.457	0.00900	860.200	620.791	1703.619	578.151	4051.021	594.341
458	0.458	0.01003	689.713	791.296	2300.019	379.706	4135.468	996.002
459	0.459	0.01003	530.675	1143.659	1716.902	956.825	4323.306	896.338
460	0.460	0.00852	626.898	1806.029	1993.602	1876.522	3863.467	2727.974
461	0.461	0.00971	530.140	706.877	2346.422	731.194	3587.779	830.650
462	0.462	0.00971	925.285	507.766	1788.986	590.611	3981.126	535.329
463	0.463	0.00882	558.677	1193.134	2499.279	531.570	4790.401	3860.159
464	0.464	0.00978	519.231	869.285	1916.783	3701.842	3914.868	858.043
465	0.465	0.00978	667.449	1071.077	1876.370	1036.328	3766.793	898.353
466	0.466	0.01159	732.322	772.205	2057.229	753.247	3632.045	883.226
467	0.467	0.01159	955.734	775.204	2005.525	1157.990	3889.307	623.384
468	0.468	0.01327	618.652	654.248	2361.463	845.453	3751.132	816.577
469	0.469	0.01412	457.962	609.470	2212.452	1110.367	3842.662	514.209
470	0.470	0.01412	687.548	1909.466	1462.186	987.797	3953.076	611.821
471	0.471	0.01299	846.591	571.661	2287.878	549.158	3933.973	815.545
472	0.472	0.01299	606.451	923.154	2117.762	1541.258	3874.895	607.963
473	0.473	0.01327	665.573	1128.397	2113.682	1321.019	3823.975	988.503
474	0.474	0.01647	589.294	795.133	2099.275	1036.126	3549.175	582.852
475	0.475	0.01647	1173.975	714.777	1332.230	4092.812	3945.495	594.089
476	0.476	0.01915	761.361	533.183	2451.434	475.123	4331.566	1404.543
477	0.477	0.01915	576.353	666.634	3623.881	512.234	--undefined--	--undefined--
478	0.478	0.01769	692.598	1716.252	1675.335	1586.336	3903.296	966.457
479	0.479	0.01703	636.549	798.330	2477.920	1242.291	3702.724	1235.071
480	0.480	0.01703	750.522	470.031	2811.069	937.891	3967.698	665.988
481	0.481	0.01944	833.691	725.001	2295.406	797.534	4025.649	1463.421
482	0.482	0.01944	857.787	1408.017	3574.563	466.364	--undefined--	--undefined--
483	0.483	0.01875	1206.217	1135.389	3909.184	639.074	--undefined--	--undefined--
484	0.484	0.01669	594.254	538.476	2737.624	983.993	4370.905	2118.818
485	0.485	0.01669	844.700	402.127	3088.158	1151.721	4095.105	781.073
486	0.486	0.01543	805.801	905.661	2124.957	1031.217	3972.199	1185.036
487	0.487	0.01543	986.383	630.814	3287.645	818.076	--undefined--	--undefined--
488	0.488	0.01353	586.075	547.146	2875.522	4263.570	3795.186	561.982
489	0.489	0.00836	611.306	506.148	2589.359	2084.768	3928.356	1108.909
490	0.490	0.00836	1005.563	552.022	3908.150	968.117	--undefined--	--undefined--
491	0.491	0.00807	927.196	878.964	2141.376	1687.726	4053.224	589.994
492	0.492	0.00807	1036.254	592.125	3253.717	996.314	--undefined--	--undefined--
493	0.493	0.00440	561.861	450.634	3455.527	2407.388	3853.931	804.034
494	0.494	0.00380	908.238	588.818	3805.991	777.220	--undefined--	--undefined--
495	0.495	0.00308	950.209	800.466	3923.125	595.746	--undefined--	--undefined--
496	0.496	0.00308	947.946	719.067	3401.774	792.028	--undefined--	--undefined--
497	0.497	0.00203	750.165	681.732	2140.748	1313.614	4533.404	1861.262
498	0.498	0.00129	903.893	611.771	2242.157	1534.265	3813.442	763.659
499	0.499	0.00129	719.246	626.583	1922.160	895.210	4009.576	1167.405
500	0.500	0.00070	734.336	691.831	3816.240	510.800	--undefined--	--undefined--
501	0.501	0.00066	605.910	774.465	2152.079	2410.134	--undefined--	--undefined--
502	0.502	0.00023	1241.147	1583.249	2904.114	696.966	--undefined--	--undefined--
503	0.503	0.00022	550.248	835.537	3099.718	1084.526	4371.897	2842.599
504	0.504	0.00006	766.376	1807.317	2597.262	1140.150	4249.694	1387.041
505	0.505	0.00006	516.180	735.099	2509.711	671.738	4247.249	458.477
506	0.506	0.00008	1118.860	752.970	3600.875	1725.501	--undefined--	--undefined--
507	0.507	0.00009	2403.893	954.282	3856.317	1825.859	--undefined--	--undefined--
508	0.508	0.00009	1171.743	823.998	2598.953	1293.441	4376.438	1575.378
509	0.509	0.00008	917.017	766.967	2236.743	800.824	4241.479	941.254
510	0.510	0.00008	507.350	449.023	2248.785	615.173	4249.367	576.588
511	0.511	0.00010	1087.614	578.489	2917.824	1237.194	--undefined--	--undefined--
512	0.512	0.00011	871.273	670.180	2782.658	412.259	--undefined--	--undefined--
513	0.513	0.00014	1044.749	1099.049	2722.393	525.247	--undefined--	--undefined--
514	0.514	0.00014	987.495	755.043	1877.926	3436.699	4710.165	1895.586
515	0.515	0.00019	585.171	662.596	2295.774	1113.041	3474.514	781.386
516	0.516	0.00019	582.227	1231.690	2399.429	1720.765	--undefined--	--undefined--
517	0.517	0.00016	643.748	679.836	1921.761	843.455	3223.988	564.310
518	0.518	0.00016	1165.875	1139.792	2600.931	657.180	4327.813	5317.883
519	0.519	0.00013	709.556	782.204	1890.140	1417.276	4176.452	909.418
520	0.520	0.00012	455.771	1023.972	2841.105	601.154	4896.400	2350.992
521	0.521	0.00017	2411.810	761.401	3410.707	1170.153	--undefined--	--undefined--
522	0.522	0.00017	959.280	491.487	2959.403	939.377	4310.810	2183.343
523	0.523	0.00014	741.691	1233.497	2588.588	907.294	3820.690	1107.065
524	0.524	0.00017	615.691	921.896	2168.119	768.790	3954.639	1061.570
525	0.525	0.00017	1012.015	1686.367	2837.266	866.954	--undefined--	--undefined--
526	0.526	0.00010	1746.835	925.122	2874.987	517.670	--undefined--	--undefined--
527	0.527	0.00015	715.095	714.241	2198.003	766.623	4343.279	1022.372
528	0.528	0.00015	236.034	1615.420	2754.563	781.834	4421.598	1814.243
529	0.529	0.00014	2344.867	497.381	3339.901	546.626	--undefined--	--undefined--
530	0.530	0.00017	870.986	470.441	2909.553	769.276	4513.890	1542.675
531	0.531	0.00017	216.860	1774.333	2646.760	668.166	3721.106	902.061
532	0.532	0.00019	674.366	1553.510	2286.815	837.069	3793.918	1066.258
533	0.533	0.00019	1083.838	1242.492	2866.590	598.915	--undefined--	--undefined--
534	0.534	0.00024	1877.680	1059.107	2946.362	564.153	--undefined--	--undefined--
535	0.535	0.00024	672.345	975.990	2098.333	758.253	4374.901	1979.997
536	0.536	0.00020	325.972	2032.628	2806.613	928.471	--undefined--	--undefined--
537	0.537	0.00033	2254.572	960.370	3121.406	1078.204	--undefined--	--undefined--
538	0.538	0.00033	850.738	784.378	2647.207	968.638	4346.655	1529.588
539	0.539	0.00023	2848.557	743.954	4908.937	4870.414	--undefined--	--undefined--
540	0.540	0.00036	2331.995	695.012	3571.012	768.669	--undefined--	--undefined--
541	0.541	0.00036	843.121	894.329	2759.100	518.279	--undefined--	--undefined--
542	0.542	0.00028	1898.753	1065.215	2972.006	552.669	--undefined--	--undefined--
543	0.543	0.00034	725.762	1262.681	2155.612	739.857	4957.381	2836.172
544	0.544	0.00034	2774.049	1139.436	3934.883	2836.858	--undefined--	--undefined--
545	0.545	0.00039	2325.301	997.198	3340.370	1255.085	--undefined--	--undefined--
546	0.546	0.00039	934.140	1101.802	2648.075	930.621	4884.277	2284.126
547	0.547	0.00021	2837.268	592.990	--undefined--	--undefined--	--undefined--	--undefined--
548	0.548	0.00033	109.291	1748.507	2278.045	778.496	3787.371	908.945
549	0.549	0.00033	815.807	886.944	2729.079	517.277	4606.024	1811.693
550	0.550	0.00037	1697.265	1378.632	2926.634	689.438	--undefined--	--undefined--
551	0.551	0.00037	681.144	1018.729	2030.789	789.763	4453.628	875.861
552	0.552	0.00029	506.395	1330.839	2733.223	892.826	4242.477	1679.075
553	0.553	0.00029	2091.424	1177.362	2888.273	793.522	--undefined--	--undefined--
554	0.554	0.00023	893.482	624.085	2736.072	504.855	4930.592	1568.785
555	0.555	0.00022	716.866	1539.257	2823.748	768.401	3400.003	3507.613
556	0.556	0.00023	599.935	846.463	2058.947	658.147	4287.820	1764.839
557	0.557	0.00023	601.216	1427.225	2739.651	897.151	--undefined--	--undefined--
558	0.558	0.00021	795.067	1784.975	2708.871	1076.527	--undefined--	--undefined--
559	0.559	0.00021	985.402	847.281	2792.066	874.672	4184.291	1135.889
560	0.560	0.00019	607.120	1138.822	2910.861	620.242	--undefined--	--undefined--
561	0.561	0.00019	1182.646	1064.520	4275.912	1356.389	--undefined--	--undefined--
562	0.562	0.00008	1028.537	1583.767	2887.826	619.406	--undefined--	--undefined--
563	0.563	0.00012	721.327	1015.995	2743.808	982.069	4867.926	1425.314
564	0.564	0.00012	904.007	473.595	2774.594	1090.416	4221.480	1031.114
565	0.565	0.00012	708.340	984.082	2751.961	864.921	4417.168	4108.022
566	0.566	0.00012	553.749	681.154	1720.686	713.423	4639.673	461.295
567	0.567	0.00008	575.913	841.074	2655.881	1015.743	5002.309	2021.105
568	0.568	0.00010	553.553	528.680	2875.293	1223.843	4758.378	1055.198
569	0.569	0.00010	753.564	462.861	2899.447	844.311	3990.050	1352.637
570	0.570	0.00011	1059.019	839.911	2613.459	822.208	4402.006	3056.183
571	0.571	0.00011	1173.870	938.459	3390.625	1270.618	--undefined--	--undefined--
572	0.572	0.00010	551.455	562.781	2801.065	808.862	4576.672	2174.654
573	0.573	0.00013	222.601	1754.558	1149.182	1190.004	4285.666	1300.724
574	0.574	0.00013	1195.817	1504.562	2941.163	631.095	--undefined--	--undefined--
575	0.575	0.00017	600.197	524.983	2586.673	1665.046	4699.477	1374.542
576	0.576	0.00017	754.718	489.473	3034.357	960.408	4692.604	1551.034
577	0.577	0.00016	947.567	559.545	2554.973	1321.890	3854.536	784.686
578	0.578	0.00016	991.054	706.733	2521.751	1384.341	4496.294	2083.169
579	0.579	0.00018	742.458	1035.623	3196.195	1053.584	--undefined--	--undefined--
580	0.580	0.00025	591.769	1032.910	1734.703	1683.195	4147.048	1511.536
581	0.581	0.00028	561.655	704.789	3013.203	457.560	--undefined--	--undefined--
582	0.582	0.00040	895.305	824.598	3175.285	704.620	--undefined--	--undefined--
583	0.583	0.00040	621.396	1059.163	2863.484	1035.345	--undefined--	--undefined--
584	0.584	0.00070	767.913	1159.765	2929.240	1093.781	--undefined--	--undefined--
585	0.585	0.00070	775.971	698.824	2546.133	1020.378	3756.100	893.651
586	0.586	0.00092	889.606	799.303	2778.773	674.664	3965.021	1192.220
587	0.587	0.00092	818.725	450.365	2849.406	709.057	4212.520	710.645
588	0.588	0.00113	668.007	1162.867	2825.390	670.490	4079.182	1082.846
589	0.589	0.00113	609.048	523.951	2481.025	799.563	4088.501	1258.730
590	0.590	0.00177	567.310	1175.264	2689.921	884.302	3918.990	902.886
591	0.591	0.00294	545.782	548.492	2240.588	779.532	4336.627	762.695
592	0.592	0.00294	551.947	968.942	2627.342	1013.599	4003.231	1187.573
593	0.593	0.00367	526.449	549.605	2411.204	1004.876	4188.518	954.726
594	0.594	0.00367	554.921	628.264	2570.629	670.760	4342.535	988.847
595	0.595	0.00935	519.379	423.904	2594.458	933.169	4320.877	1017.121
596	0.596	0.00935	510.570	782.642	2622.868	591.970	4513.739	442.875
597	0.597	0.01029	538.004	668.417	2593.710	923.883	4057.000	698.298
598	0.598	0.01057	2562.332	936.337	4281.718	378.837	--undefined--	--undefined--
599	0.599	0.02002	495.108	1269.217	2666.068	933.565	4060.172	459.528
600	0.600	0.02002	2368.661	1005.237	4223.192	428.301	--undefined--	--undefined--
601	0.601	0.01518	546.012	1238.344	2711.881	874.931	4028.481	462.421
602	0.602	0.01518	2312.939	858.198	4194.159	408.610	--undefined--	--undefined--
603	0.603	0.01600	2415.571	988.812	3982.530	833.946	--undefined--	--undefined--
604	0.604	0.01600	914.645	3684.810	2334.179	918.231	4195.704	489.533
605	0.605	0.01020	2312.378	607.222	3655.200	863.017	--undefined--	--undefined--
606	0.606	0.01020	1506.491	1468.032	2752.388	1069.813	4047.729	542.545
607	0.607	0.01447	2272.460	408.927	4208.728	1338.659	--undefined--	--undefined--
608	0.608	0.01447	1377.009	2177.877	2852.951	994.762	4049.692	638.133
609	0.609	0.01114	2262.255	548.640	4018.854	569.010	--undefined--	--undefined--
610	0.610	0.01114	2865.688	850.237	4031.653	701.533	--undefined--	--undefined--
611	0.611	0.01107	2491.330	625.408	3975.028	668.601	--undefined--	--undefined--
612	0.612	0.01350	2818.866	665.898	3975.184	695.963	--undefined--	--undefined--
613	0.613	0.01350	2539.768	616.065	3844.631	630.261	--undefined--	--undefined--
614	0.614	0.00848	2810.975	911.704	3998.951	731.745	--undefined--	--undefined--
615	0.615	0.00848	444.189	2184.596	2657.393	755.000	3817.865	478.013
616	0.616	0.01246	793.312	2117.170	2811.379	1372.722	4011.227	997.177
617	0.617	0.01246	618.952	1993.264	2641.107	947.153	3861.168	608.844
618	0.618	0.01447	1220.409	961.672	3161.294	2518.294	3772.017	1109.609
619	0.619	0.01447	2327.831	1105.548	3869.050	571.302	--undefined--	--undefined--
620	0.620	0.01060	1500.675	835.330	3420.181	696.038	--undefined--	--undefined--
621	0.621	0.01060	2082.020	4242.348	2122.702	1922.442	3930.736	815.846
622	0.622	0.00905	2238.174	409.521	4048.660	814.691	--undefined--	--undefined--
623	0.623	0.00905	1403.878	1755.491	2785.298	942.264	3963.856	722.504
624	0.624	0.01313	1469.658	2690.130	2485.569	618.433	3761.400	552.606
625	0.625	0.01313	2804.893	682.053	3938.257	682.544	--undefined--	--undefined--
626	0.626	0.01101	1975.767	978.480	3101.189	773.937	--undefined--	--undefined--
627	0.627	0.01099	974.846	1314.664	2877.842	954.295	3986.281	741.804
628	0.628	0.01099	1683.505	1472.214	3103.763	1115.835	--undefined--	--undefined--
629	0.629	0.00712	1038.884	686.070	3643.230	701.256	--undefined--	--undefined--
630	0.630	0.00712	744.086	2211.111	2190.940	1726.288	4317.609	844.090
631	0.631	0.01095	718.201	795.595	2222.798	1084.715	5086.251	1184.347
632	0.632	0.01095	947.350	1191.845	2775.840	792.531	3920.022	559.681
633	0.633	0.00753	1066.770	554.926	2161.630	686.083	4013.120	747.340
634	0.634	0.00753	686.315	1233.106	2837.112	1044.304	3980.091	798.372
635	0.635	0.00314	1040.399	756.247	2646.089	634.877	--undefined--	--undefined--
636	0.636	0.01619	1032.835	456.998	3451.709	1450.515	4187.697	2041.924
637	0.637	0.01619	968.066	1652.258	2532.196	1625.326	3990.221	1025.005
638	0.638	0.00795	607.831	636.090	2510.716	1619.410	3655.273	2170.626
639	0.639	0.00795	914.207	678.037	3252.860	2154.033	3946.537	573.796
640	0.640	0.00999	1230.676	756.007	2372.460	1451.299	4076.207	1203.440
641	0.641	0.00999	778.272	1249.431	2411.659	1362.432	3940.420	839.520
642	0.642	0.00669	989.041	741.092	2246.451	988.186	4030.520	366.118
643	0.643	0.00966	799.892	689.141	2343.288	639.578	4268.747	849.230
644	0.644	0.00966	864.844	998.392	2193.278	927.246	3718.319	763.243
645	0.645	0.01732	771.016	949.220	2005.852	785.658	4097.254	1814.923
646	0.646	0.01732	756.911	1534.022	2003.510	1312.664	4185.645	583.522
647	0.647	0.00694	658.367	1025.241	2608.427	651.583	4638.043	1251.151
648	0.648	0.01647	1199.281	1469.666	2494.155	1547.049	4644.108	2740.432
649	0.649	0.01647	1022.116	527.481	2055.418	419.988	3952.912	855.983
650	0.650	0.02673	637.098	958.684	2030.666	554.124	4119.188	1001.096
651	0.651	0.02673	800.080	1762.624	2480.583	614.772	4159.414	715.562
652	0.652	0.00691	919.179	1327.040	2447.551	450.575	4389.149	1404.109
653	0.653	0.03325	1177.679	1992.726	2308.829	1686.037	4344.914	2207.384
654	0.654	0.03325	1112.743	603.430	2095.910	639.539	3784.911	606.073
655	0.655	0.02252	321.885	2161.461	1952.623	505.668	4244.752	568.326
656	0.656	0.02252	2493.879	650.896	4106.975	778.127	--undefined--	--undefined--
657	0.657	0.00621	151.585	2137.820	2480.369	534.574	--undefined--	--undefined--
658	0.658	0.03918	1115.210	1577.245	2288.495	1321.424	4010.884	1410.196
659	0.659	0.03918	1152.945	823.166	2208.171	887.400	3705.089	865.551
660	0.660	0.02804	1702.631	946.773	2318.179	1086.284	--undefined--	--undefined--
661	0.661	0.02804	2327.334	695.159	4062.927	732.682	--undefined--	--undefined--
662	0.662	0.00778	2505.549	591.409	3328.608	2744.269	--undefined--	--undefined--
663	0.663	0.03753	1315.702	1630.915	2277.059	1585.833	4442.914	2046.841
664	0.664	0.03753	1231.049	692.850	2276.330	758.123	3722.453	759.948
665	0.665	0.02887	1363.731	681.656	2190.732	598.532	3614.605	1027.698
666	0.666	0.02887	1166.392	1497.110	2281.205	776.105	4093.309	742.206
667	0.667	0.00534	876.403	659.591	2147.765	553.708	4085.041	1372.337
668	0.668	0.01517	1310.306	1131.350	2100.393	1549.833	4464.186	1198.669
669	0.669	0.01517	1311.237	1027.648	2089.378	1726.811	4100.852	1051.219
670	0.670	0.02821	2229.031	2570.916	3668.310	926.728	--undefined--	--undefined--
671	0.671	0.02821	1211.607	1029.838	2070.530	1112.519	4555.052	669.489
672	0.672	0.00519	1158.500	560.392	2141.475	538.324	--undefined--	--undefined--
673	0.673	0.01952	1479.699	1011.535	2012.359	1970.067	5037.356	1523.510
674	0.674	0.01952	1966.579	973.341	4038.658	544.330	--undefined--	--undefined--
675	0.675	0.02287	1855.558	768.886	4069.226	1069.383	--undefined--	--undefined--
676	0.676	0.02287	1023.575	1216.626	2103.696	975.976	4575.577	1295.858
677	0.677	0.00970	1129.646	695.998	2165.417	595.553	3939.227	802.353
678	0.678	0.02059	2263.970	428.674	3794.237	1113.429	--undefined--	--undefined--
679	0.679	0.02059	1279.610	1202.788	2290.166	1418.313	4204.531	950.820
680	0.680	0.00352	1127.680	731.104	2010.340	614.018	3850.384	1143.295
681	0.681	0.01518	1235.806	737.008	2174.770	825.709	4760.574	842.976
682	0.682	0.01518	518.242	3018.272	2128.560	1032.929	3989.999	931.617
683	0.683	0.02358	1684.941	538.192	2753.548	864.040	4246.745	1271.678
684	0.684	0.02358	1000.020	1125.729	2136.609	942.424	4461.912	1196.382
685	0.685	0.00573	1120.716	742.323	2153.341	625.507	4462.547	1657.263
686	0.686	0.02338	2320.101	438.932	4192.235	1500.277	--undefined--	--undefined--
687	0.687	0.02338	1147.695	1138.702	2086.456	1612.084	4229.968	751.874
688	0.688	0.00387	1111.860	544.715	1977.092	472.764	3977.909	707.260
689	0.689	0.02214	1300.175	859.405	2008.597	2071.489	4267.088	967.703
690	0.690	0.02214	2458.833	999.430	4029.738	721.997	--undefined--	--undefined--
691	0.691	0.00693	1543.001	981.627	2475.175	1135.883	3925.908	1253.062
692	0.692	0.01797	945.698	1061.506	2094.540	956.564	4082.047	1193.341
693	0.693	0.01797	1112.195	731.106	2202.998	674.198	4539.945	1262.538
694	0.694	0.01767	280.946	1622.866	2466.182	479.442	4886.771	1471.675
695	0.695	0.01767	1102.484	719.741	2094.279	936.497	4678.752	765.268
696	0.696	0.00461	1161.529	860.030	1919.752	989.195	4724.776	1771.065
697	0.697	0.01754	1143.416	594.813	3758.123	1388.381	--undefined--	--undefined--
698	0.698	0.01754	795.988	1490.213	1918.306	1008.221	4107.255	546.216
