frame	time(s)	intensity	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)
346	0.346	0.00184	505.622	501.310	3484.978	1056.027	--undefined--	--undefined--
347	0.347	0.00188	583.944	735.059	2816.483	519.130	4726.488	1239.486
348	0.348	0.00188	601.670	861.494	2856.168	1152.971	4101.816	876.484
349	0.349	0.00137	579.770	865.815	3631.409	633.497	--undefined--	--undefined--
350	0.350	0.00137	449.935	700.201	2986.527	948.410	4410.877	877.749
351	0.351	0.00138	870.482	663.285	3087.014	705.165	4297.701	610.256
352	0.352	0.00154	564.349	517.651	3153.734	994.389	4169.139	783.243
353	0.353	0.00154	478.353	694.597	2407.134	1404.805	4364.203	1043.814
354	0.354	0.00173	581.712	588.306	2642.775	2241.371	4190.042	695.336
355	0.355	0.00173	947.844	950.642	3249.859	1194.838	4654.288	913.337
356	0.356	0.00078	504.177	570.984	2875.680	1302.426	--undefined--	--undefined--
357	0.357	0.00191	704.407	992.476	4052.896	417.545	--undefined--	--undefined--
358	0.358	0.00191	543.089	1160.407	2760.413	2291.883	4574.566	857.522
359	0.359	0.00153	608.962	775.337	3173.404	811.733	4355.159	852.756
360	0.360	0.00238	523.764	398.456	3880.231	2754.235	4071.234	683.801
361	0.361	0.00238	478.463	478.800	2559.070	1155.840	5201.087	1291.268
362	0.362	0.00193	736.662	672.261	3512.645	1397.635	4275.943	1011.623
363	0.363	0.00193	769.468	926.185	3111.361	983.329	4432.700	854.913
364	0.364	0.00141	506.323	505.710	3672.880	1637.803	4654.965	1472.785
365	0.365	0.00171	946.946	773.838	4258.589	384.391	--undefined--	--undefined--
366	0.366	0.00187	547.020	1295.418	3172.535	2137.600	4858.558	887.708
367	0.367	0.00187	693.769	649.247	3983.644	4507.329	4373.476	780.062
368	0.368	0.00129	564.893	583.613	4265.435	897.598	--undefined--	--undefined--
369	0.369	0.00120	475.192	762.655	2527.249	2623.611	4585.835	659.067
370	0.370	0.00217	560.678	545.901	3318.575	988.516	4849.977	1169.366
371	0.371	0.00217	870.685	658.663	3330.473	932.438	4570.900	490.997
372	0.372	0.00162	546.124	592.644	2322.980	1293.553	4122.331	914.742
373	0.373	0.00112	924.338	1004.166	4923.213	620.665	--undefined--	--undefined--
374	0.374	0.00112	475.568	545.500	2941.041	872.393	4764.609	927.702
375	0.375	0.00086	774.003	648.892	2885.917	1134.530	4055.996	740.422
376	0.376	0.00128	809.037	1365.612	3394.373	1284.299	4717.616	1105.598
377	0.377	0.00128	516.263	447.895	2800.692	1441.500	4842.941	1148.706
378	0.378	0.00115	923.944	809.698	4050.530	1146.888	--undefined--	--undefined--
379	0.379	0.00115	471.512	1021.133	3042.160	1417.005	4669.724	1113.953
380	0.380	0.00190	818.600	413.405	3039.263	949.800	4454.219	811.656
381	0.381	0.00225	717.459	1074.878	3361.361	941.155	4474.488	723.687
382	0.382	0.00225	709.687	893.261	2984.558	382.249	--undefined--	--undefined--
383	0.383	0.00241	598.601	837.125	3895.349	456.478	--undefined--	--undefined--
384	0.384	0.00241	447.365	1036.501	3036.797	1287.245	4371.635	597.919
385	0.385	0.00352	781.671	661.380	3303.869	538.405	--undefined--	--undefined--
386	0.386	0.00352	876.968	2117.348	3436.265	1180.137	4691.841	1236.283
387	0.387	0.00328	505.368	566.146	2993.881	930.788	4305.997	1386.067
388	0.388	0.00542	590.050	1418.559	4102.870	390.853	--undefined--	--undefined--
389	0.389	0.00542	3207.315	1143.088	4621.575	1092.776	--undefined--	--undefined--
390	0.390	0.00855	649.490	802.688	3232.199	932.556	4297.439	1105.021
391	0.391	0.00855	3253.419	1798.082	4582.760	1536.309	--undefined--	--undefined--
392	0.392	0.00325	556.177	681.079	2597.866	902.201	4087.935	732.914
393	0.393	0.00536	406.788	1230.094	3683.560	2287.954	4499.397	1140.376
394	0.394	0.00536	333.902	1063.598	2957.750	612.684	4072.729	462.274
395	0.395	0.00465	568.778	625.824	3121.678	924.590	4244.129	733.693
396	0.396	0.00465	2668.192	1160.160	4694.436	883.450	--undefined--	--undefined--
397	0.397	0.00440	805.791	916.738	2853.574	1326.101	4337.458	483.990
398	0.398	0.00313	486.439	1401.121	3151.737	926.041	4524.286	948.406
399	0.399	0.00313	484.382	747.000	3021.401	831.261	4287.769	834.019
400	0.400	0.00203	553.551	547.809	2827.901	1071.458	5110.676	1135.372
401	0.401	0.00203	437.311	785.841	3028.369	686.580	4885.650	954.077
402	0.402	0.00246	699.986	719.731	3513.102	1250.421	4676.193	1460.543
403	0.403	0.00246	819.627	773.741	4246.507	979.141	5066.913	2238.911
404	0.404	0.00235	771.222	845.077	2673.207	5522.193	4213.756	632.171
405	0.405	0.00235	605.441	1251.924	3288.356	1241.686	4670.469	1188.023
406	0.406	0.00232	521.233	547.721	3075.311	754.210	--undefined--	--undefined--
407	0.407	0.00275	573.120	794.480	3522.341	553.887	--undefined--	--undefined--
408	0.408	0.00275	381.038	1004.615	3073.276	880.867	4892.344	1095.534
409	0.409	0.00159	767.795	994.100	3760.148	601.431	--undefined--	--undefined--
410	0.410	0.00159	437.750	1227.852	3367.654	1320.566	4547.247	963.388
411	0.411	0.00240	808.579	538.880	3445.046	651.412	--undefined--	--undefined--
412	0.412	0.00296	824.014	689.544	3974.350	519.902	4952.366	667.107
413	0.413	0.00296	771.684	791.201	2404.385	2292.335	4119.417	654.576
414	0.414	0.00337	766.992	1256.807	3517.675	1047.289	4555.434	1070.732
415	0.415	0.00337	590.038	669.119	3378.394	1219.310	--undefined--	--undefined--
416	0.416	0.00278	592.657	517.838	3651.091	809.363	4590.358	1102.936
417	0.417	0.00278	415.831	1181.043	3412.835	891.412	4604.815	3195.893
418	0.418	0.00269	593.842	625.957	4039.566	672.249	4278.326	3934.668
419	0.419	0.00269	3314.178	1047.568	4524.034	1446.494	--undefined--	--undefined--
420	0.420	0.00324	618.348	774.288	3924.145	447.103	--undefined--	--undefined--
421	0.421	0.00324	277.414	1884.474	4151.986	812.451	--undefined--	--undefined--
422	0.422	0.00347	683.201	434.647	3687.416	1956.894	4142.412	708.755
423	0.423	0.00347	693.319	767.616	3493.429	983.695	4410.717	620.218
424	0.424	0.00191	944.334	444.318	4084.756	734.975	4289.624	2491.334
425	0.425	0.00191	919.524	1048.485	3441.211	725.438	4657.274	775.846
426	0.426	0.00273	934.531	972.603	3315.113	1194.968	4336.099	790.267
427	0.427	0.00273	1026.858	1405.760	3488.471	1300.645	4815.256	1138.550
428	0.428	0.00246	543.661	1345.511	3284.200	846.671	4499.137	1021.851
429	0.429	0.00164	634.424	1704.401	3001.894	1755.981	4721.760	969.063
430	0.430	0.00164	3221.990	770.156	4732.118	1162.973	--undefined--	--undefined--
431	0.431	0.00160	537.314	929.544	2899.475	522.798	--undefined--	--undefined--
432	0.432	0.00139	2501.155	5148.018	3027.796	660.507	--undefined--	--undefined--
433	0.433	0.00212	500.545	703.509	2836.698	440.738	5044.358	851.543
434	0.434	0.00212	2850.841	641.551	3907.033	693.516	--undefined--	--undefined--
435	0.435	0.00229	382.081	1336.403	3062.627	757.750	--undefined--	--undefined--
436	0.436	0.00229	345.590	955.997	2682.936	417.001	3643.812	399.276
437	0.437	0.00324	549.423	849.669	2774.802	906.255	3858.991	772.681
438	0.438	0.00324	2482.438	1900.947	3175.518	999.713	--undefined--	--undefined--
439	0.439	0.00379	521.021	1151.988	3140.379	781.800	--undefined--	--undefined--
440	0.440	0.00379	397.591	1444.350	2678.246	661.535	3820.935	577.254
441	0.441	0.00314	564.376	828.332	3155.852	673.584	4112.872	2562.056
442	0.442	0.00314	2997.027	1480.686	4128.524	5606.542	--undefined--	--undefined--
443	0.443	0.00385	576.304	506.607	3002.367	627.748	3990.803	587.244
444	0.444	0.00385	3216.258	1318.121	4639.396	1635.802	--undefined--	--undefined--
445	0.445	0.00409	582.610	546.302	3155.702	802.195	4109.926	747.067
446	0.446	0.00409	511.828	1324.156	3282.446	1239.192	4437.739	1026.107
447	0.447	0.00499	600.557	755.407	3555.302	554.676	--undefined--	--undefined--
448	0.448	0.00499	557.700	1126.101	3526.016	1248.125	4549.777	1223.040
449	0.449	0.00554	598.670	547.407	3483.041	1994.197	3899.737	719.445
450	0.450	0.00554	464.183	1444.689	3502.838	1113.852	4599.103	1330.419
451	0.451	0.00576	586.310	458.991	3303.507	944.332	4082.900	593.891
452	0.452	0.00576	409.997	1510.070	3433.183	1036.892	4521.686	1294.937
453	0.453	0.00471	577.871	549.207	3550.342	684.627	4423.143	933.410
454	0.454	0.00471	545.368	917.858	3195.551	748.732	4163.642	516.470
455	0.455	0.00779	573.951	530.358	3470.506	718.736	4269.425	595.537
456	0.456	0.00779	405.448	1253.340	3202.774	702.162	4156.238	659.083
457	0.457	0.00522	535.153	776.815	3625.009	551.185	4742.914	860.108
458	0.458	0.00522	3427.263	520.232	--undefined--	--undefined--	--undefined--	--undefined--
459	0.459	0.00385	443.808	1151.157	3681.395	530.378	4740.657	676.819
460	0.460	0.00385	3377.107	775.071	4832.458	1340.124	--undefined--	--undefined--
461	0.461	0.00425	627.958	1159.963	3540.072	592.503	4508.811	484.786
462	0.462	0.00425	662.053	2377.537	3396.792	952.973	4667.715	1118.429
463	0.463	0.00234	1021.906	1159.734	3364.716	826.745	4448.784	561.219
464	0.464	0.00234	834.211	1817.928	3246.250	768.128	4383.011	651.344
465	0.465	0.00168	852.168	911.106	3568.755	1666.175	4628.128	989.713
466	0.466	0.00204	552.801	972.838	3312.528	800.434	4473.352	790.455
467	0.467	0.00204	638.294	779.277	3389.571	2299.440	4866.338	825.869
468	0.468	0.00346	561.054	771.894	2908.935	1160.894	4385.249	1164.413
469	0.469	0.00346	648.630	678.883	4433.321	519.544	--undefined--	--undefined--
470	0.470	0.00235	1182.866	916.000	4276.046	908.279	--undefined--	--undefined--
471	0.471	0.00257	541.835	1343.135	2572.574	2498.151	4882.663	967.479
472	0.472	0.00270	513.797	1232.547	1671.145	1431.525	--undefined--	--undefined--
473	0.473	0.00270	588.165	709.312	2543.964	1074.952	5048.156	538.475
474	0.474	0.00203	630.826	813.530	3202.052	2113.460	5018.315	1525.612
475	0.475	0.00203	586.812	770.773	2970.398	655.498	4991.190	585.651
476	0.476	0.00478	713.205	828.685	3269.289	713.312	4640.905	1360.106
477	0.477	0.00478	930.809	1487.722	3200.564	977.192	4994.577	1085.823
478	0.478	0.00400	1007.669	1142.717	3478.572	1098.922	4966.557	843.151
479	0.479	0.00400	750.910	615.993	3000.924	694.092	4004.527	731.338
480	0.480	0.00290	609.763	943.868	3209.567	1130.245	4918.851	677.086
481	0.481	0.00390	622.664	1027.392	3482.936	950.931	--undefined--	--undefined--
482	0.482	0.00390	567.789	797.755	2381.058	1244.600	4537.506	532.012
483	0.483	0.00254	1233.482	1013.618	3744.136	504.908	--undefined--	--undefined--
484	0.484	0.00254	597.482	775.870	2425.783	994.480	5110.734	897.757
485	0.485	0.00268	647.754	859.947	3294.233	1296.755	4279.736	877.685
486	0.486	0.00268	633.952	790.564	3215.930	710.886	4995.223	1015.331
487	0.487	0.00243	846.857	1219.557	3395.955	661.739	4609.059	835.368
488	0.488	0.00329	931.468	1078.818	3333.844	733.919	4764.347	1075.693
489	0.489	0.00329	676.488	1527.780	3381.761	943.328	4714.532	1084.301
490	0.490	0.00318	583.821	845.198	3344.260	725.105	4447.863	1416.122
491	0.491	0.00318	559.623	886.254	3311.312	1375.348	4970.248	1439.768
492	0.492	0.00239	669.929	1356.048	3921.184	496.019	--undefined--	--undefined--
493	0.493	0.00239	1218.188	1067.995	3735.400	990.838	--undefined--	--undefined--
494	0.494	0.00311	631.097	631.928	3675.498	1126.661	4290.259	1148.102
495	0.495	0.00311	639.020	789.481	3352.050	989.707	4787.434	1109.347
496	0.496	0.00374	961.520	1272.439	3331.502	745.258	4416.330	727.980
497	0.497	0.00374	871.406	888.205	3141.132	596.988	4179.614	530.593
498	0.498	0.00223	586.555	1321.323	3218.551	693.596	4356.175	764.338
499	0.499	0.00275	590.674	1040.893	3206.050	1082.097	4114.900	929.093
500	0.500	0.00275	553.919	1045.020	3014.355	1584.787	4205.781	844.323
501	0.501	0.00232	1068.695	1838.338	4098.258	639.502	--undefined--	--undefined--
502	0.502	0.00240	575.287	1245.342	2455.802	2962.050	4243.295	549.548
503	0.503	0.00315	656.561	1055.195	3490.344	808.772	4520.716	764.166
504	0.504	0.00315	904.505	1075.302	3225.765	841.212	4224.137	1170.026
505	0.505	0.00235	950.610	1311.454	3064.383	786.491	4156.296	600.465
506	0.506	0.00360	3284.330	640.935	--undefined--	--undefined--	--undefined--	--undefined--
507	0.507	0.00360	419.290	1208.119	3000.192	720.256	4010.429	696.908
508	0.508	0.00296	563.434	1473.186	2881.963	1452.314	4223.951	693.774
509	0.509	0.00296	610.528	1090.897	2599.721	1327.010	4089.482	674.129
510	0.510	0.00295	244.731	1969.373	2831.441	1713.002	4476.755	637.456
511	0.511	0.00321	821.033	552.204	2799.290	634.458	4057.414	484.433
512	0.512	0.00321	1016.016	1328.930	2983.497	857.223	4159.138	658.140
513	0.513	0.00182	430.200	1380.768	3138.999	747.459	4376.887	953.299
514	0.514	0.00182	501.051	827.286	2890.479	501.161	3969.402	490.807
515	0.515	0.00247	502.413	1475.015	2855.633	1169.763	4370.100	966.871
516	0.516	0.00251	610.045	1116.417	2532.209	1220.786	3931.611	1540.686
517	0.517	0.00251	634.030	1165.514	2766.015	868.125	4689.635	613.123
518	0.518	0.00169	820.186	352.529	2785.937	599.188	4096.079	521.425
519	0.519	0.00188	957.092	1762.618	3097.342	1105.423	4714.098	1422.270
520	0.520	0.00188	579.196	733.717	3270.228	764.231	4535.509	1019.495
521	0.521	0.00164	519.236	778.121	3034.183	578.638	--undefined--	--undefined--
522	0.522	0.00127	606.901	889.738	2710.212	1093.302	4389.805	792.680
523	0.523	0.00178	649.478	1027.260	2458.646	1372.579	4765.248	1669.916
524	0.524	0.00178	643.845	1487.269	2949.682	771.503	4810.201	822.056
525	0.525	0.00229	840.965	388.202	2840.428	789.112	4486.520	668.484
526	0.526	0.00229	825.397	1288.049	2924.883	959.767	4316.774	806.689
527	0.527	0.00229	582.562	506.068	3145.552	944.402	4300.054	868.333
528	0.528	0.00229	523.667	699.321	2828.904	1249.115	4913.999	475.301
529	0.529	0.00224	639.551	822.904	2661.819	818.992	5037.991	1157.594
530	0.530	0.00224	698.840	827.654	2287.006	1007.551	4681.991	659.542
531	0.531	0.00238	840.202	1109.682	3074.061	644.865	4436.357	621.866
532	0.532	0.00238	750.805	431.495	3043.339	902.984	4347.972	568.732
533	0.533	0.00221	646.951	1315.180	3073.529	1752.067	4829.478	1038.589
534	0.534	0.00274	577.986	504.959	3258.709	1161.296	4361.936	1395.220
535	0.535	0.00274	556.363	737.661	3175.221	2001.003	4866.168	804.594
536	0.536	0.00263	705.494	1096.800	2911.817	923.753	4981.184	3027.814
537	0.537	0.00263	863.214	787.994	2608.049	948.840	4708.233	1464.238
538	0.538	0.00244	868.677	972.788	3226.601	849.018	4761.485	789.774
539	0.539	0.00244	610.441	609.995	3151.232	1048.376	5244.540	2596.999
540	0.540	0.00282	997.669	1607.882	4590.510	865.240	--undefined--	--undefined--
541	0.541	0.00282	603.496	573.096	2771.926	1772.854	5127.235	1117.308
542	0.542	0.00206	651.389	1053.118	3041.152	2921.219	4969.060	869.893
543	0.543	0.00174	876.906	914.595	3215.272	1222.542	4910.263	984.995
544	0.544	0.00174	835.774	501.328	2810.450	1110.320	5096.717	585.611
545	0.545	0.00143	684.724	938.244	2872.002	1432.385	4796.072	924.271
546	0.546	0.00122	597.132	699.576	3471.576	1286.418	--undefined--	--undefined--
547	0.547	0.00122	614.024	734.687	4424.374	2442.629	--undefined--	--undefined--
548	0.548	0.00176	887.224	1453.718	3136.690	903.333	--undefined--	--undefined--
549	0.549	0.00176	879.342	546.087	2451.667	725.192	--undefined--	--undefined--
550	0.550	0.00166	804.189	541.578	3111.190	797.163	4560.743	724.309
551	0.551	0.00166	589.689	486.921	3133.285	1496.042	5233.690	1240.864
552	0.552	0.00145	588.615	690.622	2429.291	1278.199	4615.624	860.094
553	0.553	0.00175	693.874	709.108	2785.145	1389.691	5244.552	1049.070
554	0.554	0.00175	857.665	678.098	2299.625	1185.923	4825.527	1708.876
555	0.555	0.00201	841.986	534.428	3408.044	1000.406	4875.815	833.909
556	0.556	0.00201	594.817	536.716	3271.115	1465.840	5013.411	957.027
557	0.557	0.00153	591.192	1041.778	2031.941	2286.244	4931.145	666.775
558	0.558	0.00153	675.067	895.835	1581.265	7066.528	5071.163	917.147
559	0.559	0.00159	832.899	944.261	5142.128	1488.849	--undefined--	--undefined--
560	0.560	0.00159	905.140	552.494	3376.661	1449.804	5055.051	1204.589
561	0.561	0.00102	770.102	611.886	2711.991	2286.702	4426.991	1092.039
562	0.562	0.00176	629.515	741.892	2539.001	1483.946	4987.872	627.658
563	0.563	0.00176	667.295	1077.411	--undefined--	--undefined--	--undefined--	--undefined--
564	0.564	0.00143	661.872	840.760	4688.829	2541.140	--undefined--	--undefined--
565	0.565	0.00111	1108.085	1204.511	4045.461	2264.769	--undefined--	--undefined--
566	0.566	0.00111	897.069	455.145	2196.456	695.108	5198.945	906.223
567	0.567	0.00145	728.360	539.813	2940.887	1682.240	5009.207	827.529
568	0.568	0.00145	576.703	699.132	3424.441	1429.843	3661.062	4612.603
569	0.569	0.00139	667.435	1146.765	4032.751	3209.591	--undefined--	--undefined--
570	0.570	0.00090	1283.767	1032.610	5232.150	1537.966	--undefined--	--undefined--
571	0.571	0.00090	743.268	595.905	2091.599	1403.503	5291.021	1052.854
572	0.572	0.00113	885.472	515.665	2870.786	949.729	5242.009	1452.296
573	0.573	0.00113	659.903	784.670	2726.979	3250.773	4718.468	1798.044
574	0.574	0.00137	613.357	1030.319	2613.392	1508.501	--undefined--	--undefined--
575	0.575	0.00172	545.582	932.264	1810.768	1584.954	3830.587	1457.412
576	0.576	0.00172	644.259	800.556	3172.699	1581.017	--undefined--	--undefined--
577	0.577	0.00163	939.713	764.268	2236.015	851.463	4268.796	1447.371
578	0.578	0.00163	861.586	476.206	2393.232	824.650	5131.683	839.306
579	0.579	0.00145	676.588	1021.410	2574.172	539.476	4696.956	2280.309
580	0.580	0.00145	585.691	1158.428	2568.829	1111.202	--undefined--	--undefined--
581	0.581	0.00095	563.504	1283.620	2385.486	1004.570	3818.203	1293.545
582	0.582	0.00095	516.098	881.606	2518.588	456.469	--undefined--	--undefined--
583	0.583	0.00073	941.993	827.808	2254.474	654.350	4648.554	2003.084
584	0.584	0.00043	1172.898	813.277	2412.326	706.894	--undefined--	--undefined--
585	0.585	0.00043	404.332	1166.903	2652.222	636.500	3876.543	1303.670
586	0.586	0.00028	502.524	1053.461	2425.310	515.679	4947.156	852.139
587	0.587	0.00028	393.600	1410.620	2501.109	743.773	4816.834	2663.663
588	0.588	0.00027	656.742	2184.627	2386.692	1176.500	4742.880	1456.144
589	0.589	0.00016	1283.652	1842.724	2455.862	659.896	5389.425	1372.926
590	0.590	0.00016	943.862	1270.683	1951.990	1002.236	4759.834	939.530
591	0.591	0.00007	1204.198	1310.310	2355.113	932.494	4770.350	1064.537
592	0.592	0.00008	893.480	1572.375	2947.315	2010.533	--undefined--	--undefined--
593	0.593	0.00008	1921.039	780.025	4778.711	763.558	--undefined--	--undefined--
594	0.594	0.00005	1232.995	431.330	4270.386	646.050	--undefined--	--undefined--
595	0.595	0.00003	1871.313	489.485	2918.192	1519.139	4813.903	807.581
596	0.596	0.00009	1334.162	674.875	2530.563	1509.752	4745.855	816.729
597	0.597	0.00009	1970.019	573.643	4394.319	898.280	--undefined--	--undefined--
598	0.598	0.00003	1411.568	729.753	2496.196	780.771	4433.068	1262.526
599	0.599	0.00003	1521.676	1015.839	2907.423	3063.711	4610.600	1673.511
600	0.600	0.00003	2066.696	906.369	2994.724	7547.697	4579.996	1896.888
601	0.601	0.00003	1222.761	663.682	3857.148	948.252	--undefined--	--undefined--
602	0.602	0.00005	1775.996	758.792	4491.204	1075.706	--undefined--	--undefined--
603	0.603	0.00005	1180.857	875.169	4114.772	916.057	--undefined--	--undefined--
604	0.604	0.00004	1583.344	1021.604	4777.883	1026.893	--undefined--	--undefined--
605	0.605	0.00003	1001.924	482.946	3272.746	716.235	--undefined--	--undefined--
606	0.606	0.00003	927.773	969.604	2167.614	967.445	4871.229	584.520
607	0.607	0.00002	1049.934	1140.926	3117.723	922.624	--undefined--	--undefined--
608	0.608	0.00002	493.742	533.708	2507.443	699.477	3919.934	893.597
609	0.609	0.00002	430.569	1683.483	2574.341	1698.043	4946.853	2397.096
610	0.610	0.00002	526.816	607.867	3220.640	2652.672	3546.017	1181.056
611	0.611	0.00002	2361.033	964.261	4093.897	1019.147	--undefined--	--undefined--
612	0.612	0.00002	600.577	559.285	3496.624	1040.816	4566.725	3072.319
613	0.613	0.00002	2007.211	1067.535	4260.012	1120.970	--undefined--	--undefined--
614	0.614	0.00002	1095.321	644.867	3805.466	793.285	--undefined--	--undefined--
615	0.615	0.00003	1597.214	781.719	4408.917	670.521	--undefined--	--undefined--
616	0.616	0.00003	1079.983	599.692	4883.997	1077.352	--undefined--	--undefined--
617	0.617	0.00002	1454.611	645.009	4419.599	1241.591	--undefined--	--undefined--
618	0.618	0.00002	1125.691	903.514	4405.971	1082.543	--undefined--	--undefined--
619	0.619	0.00002	1454.516	1150.477	4444.402	913.358	--undefined--	--undefined--
620	0.620	0.00002	1267.490	1174.722	3082.484	1137.650	--undefined--	--undefined--
621	0.621	0.00002	2539.115	2061.196	4242.666	802.272	--undefined--	--undefined--
622	0.622	0.00002	647.443	1367.809	2293.626	1199.597	3898.029	946.965
623	0.623	0.00003	137.823	1190.354	2501.538	622.556	3764.940	507.155
624	0.624	0.00003	2321.241	1115.999	4012.265	904.623	--undefined--	--undefined--
625	0.625	0.00003	2099.901	1715.488	4087.669	946.362	--undefined--	--undefined--
626	0.626	0.00003	2324.440	776.645	3921.480	868.545	--undefined--	--undefined--
627	0.627	0.00005	1001.106	1619.596	1790.846	2784.863	3966.701	564.487
628	0.628	0.00005	1986.439	1079.922	2654.841	2907.207	4115.523	743.645
629	0.629	0.00004	1173.812	4910.159	1278.010	721.213	3982.804	543.417
630	0.630	0.00004	1789.000	1106.200	3958.357	1085.656	--undefined--	--undefined--
631	0.631	0.00007	1236.972	622.603	3645.526	1855.310	--undefined--	--undefined--
632	0.632	0.00007	680.094	1549.945	1958.003	710.881	4347.272	847.879
633	0.633	0.00006	1195.152	728.674	3235.016	1179.013	--undefined--	--undefined--
634	0.634	0.00006	617.977	1062.710	1868.640	618.824	4532.002	1031.119
635	0.635	0.00006	1052.267	654.575	3386.479	765.966	--undefined--	--undefined--
636	0.636	0.00007	505.681	1641.283	1829.922	873.042	4843.727	765.611
637	0.637	0.00012	634.659	592.462	2996.301	1261.337	--undefined--	--undefined--
638	0.638	0.00012	656.522	836.357	1941.080	520.703	4621.423	862.927
639	0.639	0.00008	685.373	710.162	3050.261	883.969	--undefined--	--undefined--
640	0.640	0.00008	646.298	1471.102	1954.167	710.420	4800.728	1000.709
641	0.641	0.00016	691.091	686.429	2359.878	1350.801	3489.612	695.071
642	0.642	0.00016	602.590	2217.184	2007.937	960.391	4451.812	972.803
643	0.643	0.00021	944.548	1170.943	2924.320	1345.268	--undefined--	--undefined--
644	0.644	0.00021	1177.256	1762.414	2130.534	1193.652	4343.647	1286.101
645	0.645	0.00023	1053.998	916.559	2574.712	1397.771	4458.954	1454.837
646	0.646	0.00023	1552.461	1055.944	2722.472	2556.981	4496.105	1364.328
647	0.647	0.00046	1152.469	809.583	2836.377	1441.881	4309.875	1338.627
648	0.648	0.00046	1360.428	1086.053	2551.234	1488.535	4164.940	731.589
649	0.649	0.00028	1156.994	863.046	2722.794	1508.843	4231.272	1266.372
650	0.650	0.00028	1924.336	1545.975	4147.279	1347.398	--undefined--	--undefined--
651	0.651	0.00087	1113.530	1210.097	2827.150	2063.082	4395.164	1842.363
652	0.652	0.00087	1971.661	1262.172	4151.681	958.017	--undefined--	--undefined--
653	0.653	0.00064	845.115	1125.235	2552.430	1602.376	4066.302	833.896
654	0.654	0.00151	2026.598	1697.788	4018.937	1189.422	--undefined--	--undefined--
655	0.655	0.00151	776.559	1657.884	2741.776	3535.470	4120.029	1607.440
656	0.656	0.00112	1822.150	1451.739	4076.522	1134.439	--undefined--	--undefined--
657	0.657	0.00165	651.868	1264.473	2494.996	3119.319	4042.857	1003.152
658	0.658	0.00208	1998.052	1684.137	4198.471	645.220	--undefined--	--undefined--
659	0.659	0.00208	631.530	1199.405	2054.188	4044.177	4074.303	777.071
660	0.660	0.00331	1913.605	2188.803	4483.452	831.811	--undefined--	--undefined--
661	0.661	0.00331	1029.649	1284.356	4066.085	932.645	--undefined--	--undefined--
662	0.662	0.00348	2047.993	2395.253	4461.750	801.406	--undefined--	--undefined--
663	0.663	0.00348	1089.433	950.437	4144.956	1037.776	--undefined--	--undefined--
664	0.664	0.00471	337.412	744.013	2243.898	1403.770	4654.596	656.163
665	0.665	0.00471	1192.979	1074.004	4443.487	1041.580	--undefined--	--undefined--
666	0.666	0.00549	349.040	653.958	2242.627	973.315	4701.972	619.875
667	0.667	0.00549	290.921	1791.734	1465.265	1614.566	4622.653	887.447
668	0.668	0.00674	373.483	539.834	2204.944	646.631	4800.641	670.527
669	0.669	0.00674	504.892	1212.202	1692.228	1330.346	4401.700	656.133
670	0.670	0.00612	71.241	1014.640	2152.591	949.362	4719.569	630.197
671	0.671	0.00612	1187.819	1218.103	4542.307	667.764	--undefined--	--undefined--
672	0.672	0.00584	2062.871	718.914	4639.529	606.858	--undefined--	--undefined--
673	0.673	0.00584	1239.467	1271.977	4771.088	756.390	--undefined--	--undefined--
674	0.674	0.00771	174.427	928.781	1972.994	468.621	4672.045	614.650
675	0.675	0.00771	426.458	1803.420	1435.102	1613.222	4648.821	851.587
676	0.676	0.00496	1846.362	668.506	4925.090	528.691	--undefined--	--undefined--
677	0.677	0.00496	455.702	1825.655	1491.464	1604.183	4618.395	969.610
678	0.678	0.00516	548.632	925.814	1900.802	513.421	4441.971	1125.278
679	0.679	0.00516	639.140	1166.119	1911.664	1355.722	4271.824	798.084
680	0.680	0.00445	696.389	1064.403	1984.830	653.358	4976.837	1631.145
681	0.681	0.00613	771.706	1500.227	2034.155	1724.675	4296.239	1295.199
682	0.682	0.00613	752.832	1103.616	2018.046	805.864	4289.994	732.740
683	0.683	0.00991	953.981	1163.535	2244.716	1449.953	4242.059	847.990
684	0.684	0.00991	845.617	1581.340	2086.161	1298.110	4218.432	766.118
685	0.685	0.01440	1015.652	897.215	2160.043	934.281	4189.507	401.142
686	0.686	0.01440	1033.430	1956.277	1967.249	1239.180	4242.980	702.683
687	0.687	0.01983	2238.528	1129.081	3892.982	921.784	--undefined--	--undefined--
688	0.688	0.01983	1857.106	708.942	4259.284	709.829	--undefined--	--undefined--
689	0.689	0.01872	2156.610	699.987	4022.906	1307.048	--undefined--	--undefined--
690	0.690	0.01872	2166.248	538.758	4388.801	1130.311	--undefined--	--undefined--
691	0.691	0.01868	396.047	2080.147	2008.751	476.750	4373.429	522.928
692	0.692	0.01868	478.479	1843.462	2222.568	1048.520	4687.194	1029.961
693	0.693	0.00932	2161.208	812.454	4402.554	1084.083	--undefined--	--undefined--
694	0.694	0.01427	1000.596	1449.314	3021.707	3693.252	4021.810	1660.585
695	0.695	0.01427	1300.268	1837.252	3617.107	1881.878	--undefined--	--undefined--
696	0.696	0.02190	1043.966	472.542	3265.268	692.956	--undefined--	--undefined--
697	0.697	0.02190	1221.125	1404.419	3964.664	971.751	--undefined--	--undefined--
698	0.698	0.01493	827.870	1197.212	3076.091	1020.735	--undefined--	--undefined--
