TrialID,Word,FileName,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,trial_fixation.started,trial_fixation.stopped,trial_word.started,trial_word.stopped,trial_sound.started,trial_sound.stopped,trial_response_display.started,trial_response_display.stopped,keyPresses,firstKeyRT,Code,City,Native language,English proficiency,Spanish proficiency,Catalan proficiency,date,expName,psychopyVersion,frameRate,experiment,
44,jaqueta,Stimuli/Sounds/jaqueta.wav,0,0,0,43,33.656700411999736,34.66029444200012,34.6260485949997,None,34.625762132999895,None,34.6260485949997,None,hh,3.7190356310002244,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-21-1117,TransElicitation,3.2.4,59.82999916027125,Translation Elicitation task,
82,ulleres,Stimuli/Sounds/ulleres.wav,0,1,1,81,40.15751146799994,41.16101150099985,41.143774594000206,40.15751146799994,41.14345759399957,None,41.143774594000206,40.15751146799994,orejas,3.8248593890002667,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-21-1117,TransElicitation,3.2.4,59.82999916027125,Translation Elicitation task,
23,corona,Stimuli/Sounds/corona.wav,0,2,2,22,46.67516564299967,47.67746472999988,47.660571000000346,46.67516564299967,47.66147251200009,None,47.660571000000346,46.67516564299967,corona,2.927935888999855,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-21-1117,TransElicitation,3.2.4,59.82999916027125,Translation Elicitation task,
25,cuc,Stimuli/Sounds/cuc.wav,0,3,3,24,53.192310372000065,54.19464543800041,54.17783093599974,53.192310372000065,54.17781761799988,None,54.17783093599974,53.192310372000065,p,4.032769477999864,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-21-1117,TransElicitation,3.2.4,59.82999916027125,Translation Elicitation task,
8,biberó,Stimuli/Sounds/bibero.wav,0,4,4,7,59.70962530199995,60.712993760000245,60.69607064699994,59.70962530199995,60.695736453999686,None,60.69607064699994,59.70962530199995,b,5.751559066000482,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-21-1117,TransElicitation,3.2.4,59.82999916027125,Translation Elicitation task,
