group,trial_id,test_language,word,freq,pthn,consecutive_longest,same_onset,close_substitutions,similarity_ort,similarity_phon,correct,n,proportion
SPA-CAT,153,Catalan,mico,4.52015588694486,2,1,same_consonant,0.25,0.5,0.25,2,28,0.0714285714285714
SPA-CAT,154,Catalan,mirall,4.45057547654441,0,0,different,0,0,0,2,31,0.0645161290322581
SPA-CAT,155,Catalan,moneda,4.25596682096966,0,1,same_consonant,0.333333333333333,1,0.5,29,32,0.90625
SPA-CAT,156,Catalan,moto,4.23399561448041,8,3,same_consonant,0.25,1,0.75,31,32,0.96875
SPA-CAT,157,Catalan,mussol,,,1,different,0.25,0.2,0.25,0,30,0
SPA-CAT,158,Catalan,nas,4.7313485879227,0,2,same_consonant,0,0.5,0.5,9,30,0.3
SPA-CAT,159,Catalan,onada,4.17469638376983,6,1,different,0.25,0.5,0.25,0,26,0
SPA-CAT,160,Catalan,orella,4.1951549045567,0,1,different,0.4,0.727272727272727,0.2,12,29,0.413793103448276
SPA-CAT,161,Catalan,ovella,3.80086136102345,1,0,different,0.4,0.727272727272727,0,8,29,0.275862068965517
SPA-CAT,162,Catalan,pa,4.6834541111055,8,2,same_consonant,0,0.8,0.8,18,32,0.5625
SPA-CAT,163,Catalan,papallona,3.82650888018015,0,1,different,0,0.235294117647058,0.25,4,28,0.142857142857143
SPA-CAT,164,Catalan,patata,3.43397773363111,2,3,same_consonant,0,1,0.666666666666666,32,32,1
SPA-CAT,165,Catalan,pernil,,,1,different,0,0.181818181818181,0.181818181818181,0,27,0
SPA-CAT,166,Catalan,peu,4.71192864586408,1,1,same_consonant,0,0.444444444444444,0.222222222222222,0,31,0
SPA-CAT,167,Catalan,pingui,,,6,same_consonant,0,0.714285714285714,0.857142857142857,27,28,0.964285714285714
SPA-CAT,168,Catalan,planta,4.42583896741122,2,5,same_consonant,0,1,0.833333333333333,32,32,1
SPA-CAT,169,Catalan,plat,4.44348829262923,1,4,same_consonant,0,0.888888888888888,0.888888888888888,23,32,0.71875
SPA-CAT,170,Catalan,ploma,4.03986998819473,0,1,same_consonant,0,0.8,0.444444444444444,19,32,0.59375
SPA-CAT,171,Catalan,pollastre,4.67471145320973,2,1,same_consonant,0.166666666666666,0.571428571428571,0.333333333333333,9,31,0.290322580645161
SPA-CAT,172,Catalan,poma,4.27798261574311,0,2,different,0,0.363636363636363,0.363636363636363,9,31,0.290322580645161
SPA-CAT,173,Catalan,porc,4.60232048987535,0,1,different,0,0.222222222222222,0.222222222222222,18,32,0.5625
SPA-CAT,174,Catalan,porta,5.51702452242793,0,2,same_consonant,0,0.727272727272727,0.545454545454545,28,32,0.875
SPA-CAT,175,Catalan,raspall,3.97640500755257,0,1,different,0,0.428571428571428,0.333333333333333,0,31,0
SPA-CAT,176,Catalan,samarreta,4.3148990242734,0,1,different,0,0.588235294117647,0.25,4,30,0.133333333333333
SPA-CAT,177,Catalan,sol,4.94545430537328,5,1,same_consonant,0.333333333333333,1,0.666666666666666,31,32,0.96875
SPA-CAT,178,Catalan,taronja,4.27355681352984,0,1,different,0,0.714285714285714,0.142857142857142,4,31,0.129032258064516
SPA-CAT,179,Catalan,tigre,4.06932763050754,0,2,same_consonant,0,1,0.6,24,28,0.857142857142857
SPA-CAT,180,Catalan,tisores,3.83878614494659,1,2,same_consonant,0,0.428571428571428,0.571428571428571,12,32,0.375
SPA-CAT,181,Catalan,tobogan,,,3,same_consonant,0.285714285714285,0.857142857142857,0.714285714285714,31,32,0.96875
SPA-CAT,182,Catalan,tomaquet,3.99580186150506,2,2,same_consonant,0.153846153846153,0.571428571428571,0.615384615384615,29,31,0.935483870967742
SPA-CAT,183,Catalan,tren,4.85117025752446,1,2,same_consonant,0.25,1,0.75,32,32,1
SPA-CAT,184,Catalan,ull,4.81178740970933,4,0,different,0.4,0,0,5,27,0.185185185185185
SPA-CAT,185,Catalan,ulleres,4.05668383826741,1,1,different,0,0.166666666666666,0.181818181818181,0,29,0
SPA-CAT,187,Catalan,vaixell,4.92929628407506,0,1,same_consonant,0,0.166666666666666,0.2,0,29,0
SPA-CAT,188,Catalan,xocolata,4.67316288254015,0,3,different,0.375,0.705882352941176,0.5,32,32,1
SPA-CAT,189,Catalan,zebra,3.25597163872872,0,1,different,0,0.8,0.4,30,32,0.9375
