participant,trial_id,test_language,word,language_native,input_text,typing_onset,typing_offset
52204,183,Catalan,tren,Spanish,tren,1.58299994468689,1.98399996757507
52204,184,Catalan,ull,Spanish,uvas,5.80000019073486,6.06700015068054
52204,185,Catalan,ulleres,Spanish,orejas,1.71700000762939,2.8510000705719
52204,187,Catalan,vaixell,Spanish,bajar,2.06699991226196,6.2739999294281
52204,188,Catalan,xocolata,Spanish,chocolate,1.25,3.53400015830994
52204,189,Catalan,zebra,Spanish,zebra,1.43400001525879,2.33400011062622
61251,104,Catalan,abella,Spanish,oveja,1.71700000762939,9.36800003051758
61251,105,Catalan,aigua,Spanish,agua,6.48399996757507,6.98600006103516
61251,106,Catalan,aixeta,Spanish,chaqueta,10.231999874115,11.4489998817444
61251,107,Catalan,amanida,Spanish,amarilla,7.61800003051758,9.98499989509583
61251,108,Catalan,ampolla,Spanish,ampolla,1.99900007247925,3.11600017547607
61251,109,Catalan,arbre,Spanish,arbol,4.31700015068054,5.60000014305115
61251,110,Catalan,berenar,Spanish,granada,1.76699995994568,2.76699995994568
61251,111,Catalan,bibero,Spanish,vivo,11.5,11.8660001754761
61251,112,Catalan,bici,Spanish,bici,3.13300013542175,3.65000009536743
61251,113,Catalan,boca,Spanish,boca,2.26600003242493,2.68300008773804
61251,114,Catalan,bol,Spanish,bol,2.13400006294251,2.46600008010864
61251,115,Catalan,bolet,Spanish,filete,22.1860001087189,22.8180000782013
61251,116,Catalan,bolquer,Spanish,vocar,2.51699995994568,21.8680000305176
61251,117,Catalan,boto,Spanish,futon,11.7330000400543,12.414999961853
61251,118,Catalan,bou,Spanish,bueno,4.75,5.25
61251,119,Catalan,caixa,Spanish,casa,2.44900012016296,2.79900002479553
61251,120,Catalan,cama,Spanish,cama,1.33299994468689,2.90000009536743
61251,121,Catalan,camisa,Spanish,camisa,1.11700010299683,1.83400011062622
61251,122,Catalan,casa,Spanish,casa,1.20000004768372,1.65100002288818
61251,123,Catalan,cavall,Spanish,caudal,1.3989999294281,11.550999879837
61251,124,Catalan,cirera,Spanish,sirena,1.26799988746643,2.16699981689453
61251,125,Catalan,colom,Spanish,colon,8.89999985694885,9.66599988937378
61251,126,Catalan,corona,Spanish,corona,6.21600008010864,8.33300018310547
61251,127,Catalan,cotxe,Spanish,concha,11.3840000629425,12.066999912262
61251,128,Catalan,cuc,Spanish,cocinar,13.4170000553131,14.6510000228882
61251,129,Catalan,dit,Spanish,hacer,5.2170000076294,5.70099997520447
61251,130,Catalan,entrepa,Spanish,trampa,25.5840001106262,27.1000001430512
61251,131,Catalan,esponja,Spanish,esponja,1.83500003814697,2.95000004768372
61251,132,Catalan,estrella,Spanish,estrella,1.21600008010864,2.54900002479553
61251,133,Catalan,estruc,Spanish,avestruz,10.1999998092651,11.6829998493195
61251,134,Catalan,flor,Spanish,flor,1.83299994468689,2.31800007820129
61251,135,Catalan,formiga,Spanish,hormiga,1.63300013542175,2.53200006484985
61251,136,Catalan,forquilla,Spanish,furgoneta,20.319000005722,21.7509999275208
61251,137,Catalan,fulla,Spanish,furia,5.51799988746643,6.26699995994568
61251,138,Catalan,galeta,Spanish,galleta,7.25,8.30099987983704
61251,139,Catalan,galleda,Spanish,galleta,9.88100004196167,10.7670001983643
61251,140,Catalan,gat,Spanish,gato,5.3510000705719,5.8510000705719
61251,141,Catalan,gerd,Spanish,ayer,2.40000009536743,2.90000009536743
61251,142,Catalan,girafa,Spanish,jirafa,1.49899983406067,2.34899997711182
61251,143,Catalan,globus,Spanish,globos,8.18299984931946,8.83899998664856
61251,144,Catalan,gorra,Spanish,gorra,1.83299994468689,2.45000004768372
61251,145,Catalan,got,Spanish,dios,9.15000009536743,9.48300004005432
61251,146,Catalan,guitarra,Spanish,guitarra,1.21599984169006,6.3989999294281
61251,147,Catalan,jaqueta,Spanish,chaqueta,2.98300004005432,5.38199996948242
61251,148,Catalan,lleo,Spanish,yogur,14.3500001430511,15.1500000953674
61251,149,Catalan,llibre,Spanish,libro,8.03299999237061,9.20300006866455
61251,150,Catalan,lloro,Spanish,llanto,2.21799993515015,5.9670000076294
61251,151,Catalan,lluna,Spanish,luna,1.63400006294251,2.15000009536743
61251,152,Catalan,ma,Spanish,mal,10.9509999752045,11.2009999752045
61251,153,Catalan,mico,Spanish,pequeno,10.800999879837,16.2519998550415
61251,154,Catalan,mirall,Spanish,mirada,1.75,7.76699995994568
61251,155,Catalan,moneda,Spanish,moneda,1.61700010299683,2.36700010299683
61251,156,Catalan,moto,Spanish,moto,7.63300013542175,7.96600008010864
61251,157,Catalan,mussol,Spanish,muso,22.6180000305176,22.9839999675751
61251,158,Catalan,nas,Spanish,nariz,5.43400001525879,5.98900008201599
61251,159,Catalan,onada,Spanish,tonada,4.83299994468689,5.43400001525879
61251,160,Catalan,orella,Spanish,oreja,1.75,2.51699995994568
61251,161,Catalan,ovella,Spanish,oveja,9.90200018882751,10.5010001659393
61251,162,Catalan,pa,Spanish,pan,7.04999995231628,10.4869999885559
61251,163,Catalan,papallona,Spanish,mariposa,9.71799993515015,11.316999912262
61251,164,Catalan,patata,Spanish,patata,1.13300013542175,1.90000009536743
61251,165,Catalan,pernil,Spanish,jamon,16.3000001907349,17.3830001354218
61251,166,Catalan,peu,Spanish,pie,6.61699986457825,6.9670000076294
61251,167,Catalan,pingui,Spanish,pinguino,2.3989999294281,4.54999995231628
61251,168,Catalan,planta,Spanish,planta,1.31799983978271,5.61699986457825
61251,169,Catalan,plat,Spanish,plato,2.28499984741211,2.82800006866455
61251,170,Catalan,ploma,Spanish,pluma,1.36800003051758,1.98300004005432
61251,171,Catalan,pollastre,Spanish,pullastra,10.7510001659393,12.0510001182556
61251,172,Catalan,poma,Spanish,manzana,6,6.91700005531311
61251,173,Catalan,porc,Spanish,cerdo,8.13199996948242,8.74900007247925
61251,174,Catalan,porta,Spanish,puerta,1.48300004005432,2.63299989700317
61251,175,Catalan,raspall,Spanish,raspador,9.09899997711182,10.1000001430511
61251,176,Catalan,samarreta,Spanish,zamarreta,11.3659999370575,12.6659998893738
61251,177,Catalan,sol,Spanish,sol,1.58300018310547,1.93300008773804
61251,178,Catalan,taronja,Spanish,tranca,19.1680002212524,19.75
61251,180,Catalan,tisores,Spanish,tijera,13.2999999523163,14.1159999370575
61251,181,Catalan,tobogan,Spanish,tobogan,2.34999990463257,3.83400011062622
61251,182,Catalan,tomaquet,Spanish,tomate,4.41600012779236,5.36600017547607
61251,183,Catalan,tren,Spanish,tren,1.70099997520447,2.1010000705719
61251,184,Catalan,ull,Spanish,uy,6.29899978637695,6.39999985694885
61251,185,Catalan,ulleres,Spanish,tijeras,14.2860000133514,15.1180000305176
61251,187,Catalan,vaixell,Spanish,base,8.76599979400635,9.1489999294281
61251,188,Catalan,xocolata,Spanish,chocolate,1.41799998283386,7.7170000076294
61251,189,Catalan,zebra,Spanish,cebra,2.1010000705719,12.75
68170,104,Catalan,abella,Spanish,abeja,2.85199999809265,3.54700016975403
68170,105,Catalan,aigua,Spanish,agua,1.46499991416931,2.09699988365173
68170,106,Catalan,aixeta,Spanish,galleta,2.83499979972839,3.99699997901917
68170,107,Catalan,amanida,Spanish,avenida,2.28299999237061,3.20000004768372
68170,108,Catalan,ampolla,Spanish,ampolla,1.98199987411499,12.5329999923706
68170,109,Catalan,arbre,Spanish,abra,7.99899983406067,14.1480000019073
68170,110,Catalan,berenar,Spanish,bramar,6.76600003242493,9.76699995994568
68170,111,Catalan,bibero,Spanish,biberon,1.5310001373291,5.81500005722046
68170,112,Catalan,bici,Spanish,bici,1.71600008010864,2.04900002479553
68170,113,Catalan,boca,Spanish,boca,1.60099983215332,2.10099983215332
68170,114,Catalan,bol,Spanish,bol,3.17900013923645,3.47699999809265
68170,115,Catalan,bolet,Spanish,volar,5.89800000190735,6.91500020027161
68170,116,Catalan,bolquer,Spanish,volcan,1.70000004768372,2.44900012016296
68170,117,Catalan,boto,Spanish,boton,4.16700005531311,4.83100008964539
68170,118,Catalan,bou,Spanish,bosque,3.70000004768372,4.49500012397766
68170,119,Catalan,caixa,Spanish,casa,1.33399987220764,3.49900007247925
68170,120,Catalan,cama,Spanish,cama,1.38300013542175,2.83299994468689
68170,121,Catalan,camisa,Spanish,camisa,1.37199997901917,2.07200002670288
68170,122,Catalan,casa,Spanish,casa,1.21600008010864,1.61600017547607
68170,123,Catalan,cavall,Spanish,caballo,1.33499979972839,4.91499996185303
68170,124,Catalan,cirera,Spanish,sirena,1.9210000038147,2.53600001335144
68170,125,Catalan,colom,Spanish,color,4.99900007247925,5.632000207901
68170,126,Catalan,corona,Spanish,corona,1.26699995994568,2.31800007820129
68170,127,Catalan,cotxe,Spanish,cuchara,4.00099992752075,5.01399993896484
68170,128,Catalan,cuc,Spanish,cocinar,2.8989999294281,7.0149998664856
68170,129,Catalan,dit,Spanish,di,3.11700010299683,3.19799995422363
68170,130,Catalan,entrepa,Spanish,atrapado,1.79900002479553,3.76800012588501
68170,131,Catalan,esponja,Spanish,espera,3.03800010681152,3.81200003623962
68170,132,Catalan,estrella,Spanish,estrella,1.43099999427795,2.41600012779236
68170,133,Catalan,estruc,Spanish,astros,3.93099999427795,4.85599994659424
68170,134,Catalan,flor,Spanish,flor,1.94900012016296,2.33299994468689
68170,135,Catalan,formiga,Spanish,hormiga,1.78299999237061,3.9980001449585
68170,136,Catalan,forquilla,Spanish,hormiga,1.65000009536743,5.21500015258789
68170,137,Catalan,fulla,Spanish,furia,2.34899997711182,3.00399994850159
68170,138,Catalan,galeta,Spanish,coleta,2.34899997711182,3.67799997329712
68170,139,Catalan,galleda,Spanish,galleta,2.10000014305115,7.33400011062622
68170,140,Catalan,gat,Spanish,gato,1.73099994659424,2.34699988365173
68170,141,Catalan,gerd,Spanish,ser,5.39100003242493,5.75900006294251
68170,142,Catalan,girafa,Spanish,jirafa,1.61700010299683,2.63300013542175
68170,143,Catalan,globus,Spanish,globo,1.96599984169006,2.46599984169006
68170,144,Catalan,gorra,Spanish,gorra,2,2.66699981689453
68170,145,Catalan,got,Spanish,llama,2.8659999370575,11.9200000762939
68170,146,Catalan,guitarra,Spanish,guitarra,1.16499996185303,2.1159999370575
68170,147,Catalan,jaqueta,Spanish,chaqueta,2.79900002479553,4.09899997711182
68170,148,Catalan,lleo,Spanish,leon,2.03299999237061,2.48300004005432
68170,149,Catalan,llibre,Spanish,liebre,3.16599988937378,4.25099992752075
68170,150,Catalan,lloro,Spanish,loro,1.46600008010864,3.60699987411499
68170,151,Catalan,lluna,Spanish,luna,1.68299984931946,3.23299980163574
68170,152,Catalan,ma,Spanish,mar,2.34899997711182,2.61499977111816
68170,153,Catalan,mico,Spanish,amigo,6.15300011634827,8.64900016784668
68170,154,Catalan,mirall,Spanish,mira,1.90199995040894,2.61199998855591
68170,155,Catalan,moneda,Spanish,hada,2.73399996757507,3.34999990463257
68170,156,Catalan,moto,Spanish,mucho,4.08500003814697,5.94900012016296
68170,157,Catalan,mussol,Spanish,sol,5.36700010299683,5.78399991989136
68170,158,Catalan,nas,Spanish,nada,4.31700015068054,4.7170000076294
68170,159,Catalan,onada,Spanish,hada,3.03400015830994,4.38100004196167
68170,160,Catalan,orella,Spanish,oreja,1.53399991989136,2.19899988174438
68170,161,Catalan,ovella,Spanish,oveja,1.52400016784668,5.61700010299683
68170,162,Catalan,pa,Spanish,paz,3.1489999294281,3.43400001525879
68170,163,Catalan,papallona,Spanish,mariposa,4.74900007247925,5.93199992179871
68170,164,Catalan,patata,Spanish,patata,1.24899983406067,2.08299994468689
68170,165,Catalan,pernil,Spanish,tornillo,4.36800003051758,5.70099997520447
68170,166,Catalan,peu,Spanish,perro,1.64000010490417,2.12800002098084
68170,167,Catalan,pingui,Spanish,pinguino,1.54900002479553,3.00099992752075
68170,168,Catalan,planta,Spanish,planta,1.33299994468689,4.26600003242493
68170,169,Catalan,plat,Spanish,plato,1.84999990463257,2.44400000572205
68170,170,Catalan,ploma,Spanish,pluma,1.95000004768372,2.6710000038147
68170,171,Catalan,pollastre,Spanish,pollo,3.06699991226196,5.48900008201599
68170,172,Catalan,poma,Spanish,manzana,2.18200016021729,8.01400017738342
68170,173,Catalan,porc,Spanish,cerdo,2.39800000190735,4.24699997901917
68170,174,Catalan,porta,Spanish,puerta,1.46599984169006,2.71599984169006
68170,175,Catalan,raspall,Spanish,espalda,2.74500012397766,4.03200006484985
68170,176,Catalan,samarreta,Spanish,sierra,14.9689998626709,17.4470000267029
68170,177,Catalan,sol,Spanish,sol,1.78299999237061,2.06599998474121
68170,178,Catalan,taronja,Spanish,trompa,1.93199992179871,2.69700002670288
68170,180,Catalan,tisores,Spanish,tirate,7.19799995422363,9.90000009536743
68170,181,Catalan,tobogan,Spanish,tobogan,1.26700019836426,2.33700013160706
68170,182,Catalan,tomaquet,Spanish,tomate,2.26600003242493,5.87200021743774
68170,183,Catalan,tren,Spanish,tren,1.56599998474121,1.88300013542175
68170,184,Catalan,ull,Spanish,gol,5.46499991416931,5.81399989128113
68170,185,Catalan,ulleres,Spanish,ojeras,2.71700000762939,3.5
68170,187,Catalan,vaixell,Spanish,vaso,3.53299999237061,3.99900007247925
68170,188,Catalan,xocolata,Spanish,chocolate,1.56700015068054,2.84100008010864
68170,189,Catalan,zebra,Spanish,zebra,1.6159999370575,2.43199992179871
70981,2,Spanish,avestruz,English,,,
70981,3,Spanish,barco,English,boat,2.523000002,3.200000048
70981,4,Spanish,biberon,English,babys bottle,4.004000187,9.980000019
70981,5,Spanish,bici,English,pea,2.50999999,3.302999973
70981,6,Spanish,boca,English,mouth,2.411999941,3.013999939
70981,7,Spanish,bocadillo,English,dance,5.441999912,5.907999992
70981,8,Spanish,bol,English,ball,2.332999945,2.883000135
70981,9,Spanish,boli,English,ball,4.555999994,5.188999891
70981,10,Spanish,botella,English,bottle,1.844000101,2.65199995
70981,11,Spanish,boton,English,button,2.144000053,3.089999914
70981,12,Spanish,brazo,English,,,
70981,13,Spanish,buho,English,,,
70981,14,Spanish,burro,English,tree,11.50699997,12.14700007
70981,15,Spanish,caballo,English,horse,3.08100009,3.756000042
70981,16,Spanish,caja,English,,,
70981,17,Spanish,calcetin,English,,,
70981,18,Spanish,camisa,English,,,
70981,19,Spanish,camiseta,English,shirt,4.559000015,6.55700016
70981,20,Spanish,caracol,English,,,
70981,21,Spanish,cebra,English,,,
70981,22,Spanish,cepillo,English,,,
70981,23,Spanish,cerdo,English,,,
70981,24,Spanish,cereza,English,,,
70981,25,Spanish,cesta,English,sister,4.426000118,5.164000034
70981,27,Spanish,chocolate,English,chocolate,1.494999886,2.476999998
70981,28,Spanish,cielo,English,sky,2.335000038,2.582999945
70981,29,Spanish,coche,English,coach,3.90199995,7.636999846
70981,30,Spanish,corona,English,crown,1.70600009,2.372999907
70981,31,Spanish,cubo,English,cup,4.049999952,4.231000185
70981,32,Spanish,cuchara,English,,,
70981,33,Spanish,dedo,English,day,3.451999903,3.755000114
70981,34,Spanish,ensalada,English,salad,2.911000013,3.598999977
70981,35,Spanish,esponja,English,,,
70981,36,Spanish,estrella,English,summer,5.649999857,6.467000008
70981,37,Spanish,flor,English,flower,1.855999947,2.51699996
70981,38,Spanish,frambuesa,English,raspberry,3.216999769,5.441999912
70981,39,Spanish,gafas,English,,,
70981,40,Spanish,galleta,English,,,
70981,41,Spanish,gallina,English,stone,9.820999861,10.28399992
70981,42,Spanish,gato,English,cat,2.034000158,2.397000074
70981,43,Spanish,globo,English,glove,1.640000105,2.203000069
70981,44,Spanish,gorrion,English,,,
70981,45,Spanish,gorro,English,,,
70981,46,Spanish,grifo,English,claw,4.134000063,4.638000011
70981,47,Spanish,guitarra,English,guitar,1.575999975,2.485000134
70981,48,Spanish,gusano,English,,,
70981,49,Spanish,hormiga,English,friend,9.443000078,10.10600019
70981,50,Spanish,jirafa,English,giraffe,4.134000063,5.243999958
70981,51,Spanish,ladrillo,English,,,
70981,52,Spanish,lapiz,English,rabbit,8.101999998,8.976000071
70981,53,Spanish,leche,English,milk,4.684000015,5.338000059
70981,54,Spanish,lengua,English,language,2.070999861,3.777999878
70981,55,Spanish,leon,English,lion,1.937000036,2.349999905
70981,56,Spanish,libro,English,book,2.34800005,2.930999994
70981,57,Spanish,loro,English,,,
70981,58,Spanish,luna,English,moon,1.682999849,2.282000065
70981,59,Spanish,mano,English,hand,2.796999931,3.193000078
70981,60,Spanish,manzana,English,,,
70981,61,Spanish,mariposa,English,,,
70981,62,Spanish,martillo,English,,,
70981,63,Spanish,mesa,English,mass,5.148000002,6.004999876
70981,64,Spanish,moneda,English,money,2.96600008,3.578000069
70981,65,Spanish,mono,English,,,
70981,66,Spanish,moto,English,car,2.398000002,2.64199996
70981,67,Spanish,muneca,English,,,
70981,68,Spanish,naranja,English,storm,13.09599996,13.70799994
70981,69,Spanish,nariz,English,,,
70981,71,Spanish,ombligo,English,omlet,6.986999989,7.769999981
70981,72,Spanish,osito,English,pocket,1.910000086,3.639000177
70981,73,Spanish,oveja,English,,,
70981,74,Spanish,pajaro,English,,,
70981,75,Spanish,pan,English,bread,3.359999895,3.993000031
70981,76,Spanish,panal,English,bread,8.986000061,9.424000025
70981,77,Spanish,pantalon,English,trousers,1.857000113,3.161000013
70981,78,Spanish,pastel,English,crayon,3.897000074,4.569000006
70981,79,Spanish,patata,English,potato,1.818000078,3.036999941
70981,80,Spanish,pato,English,pasta,3.131000042,4.109000206
70981,81,Spanish,pelota,English,pilot,14.55800009,15.38000011
70981,82,Spanish,perro,English,pear,9.2099998,9.496999979
70981,83,Spanish,pez,English,fish,2.786000013,3.099999905
70981,84,Spanish,pie,English,,,
70981,85,Spanish,pierna,English,beer,3.737999916,4.400000095
70981,87,Spanish,platano,English,platform,6.305999994,13.42999983
70981,88,Spanish,plato,English,plate,2.165999889,3.072999954
70981,89,Spanish,pluma,English,flower,2.021000147,2.642000198
70981,90,Spanish,pollo,English,pear,2.950000048,3.256999969
70981,91,Spanish,puerta,English,port,2.651000023,3.200999975
70981,92,Spanish,sandwich,English,sandwich,2.595999956,6.753999949
70981,93,Spanish,sol,English,sun,1.965999842,2.299999952
70981,94,Spanish,tambor,English,drum,2.239000082,2.644000053
70981,95,Spanish,tenedor,English,,,
70981,97,Spanish,tijeras,English,,,
70981,98,Spanish,tobogan,English,,,
70981,99,Spanish,tomate,English,tomato,2.269000053,3.139999866
70981,100,Spanish,toro,English,gold,2.34100008,2.77699995
70981,101,Spanish,tren,English,train,2.328000069,2.812000036
70981,102,Spanish,ventana,English,wind,12.57400012,12.93300009
70981,103,Spanish,zanahoria,English,miss,14.40899992,15.36000013
83385,104,Catalan,abella,English,availia,2.053999901,4.207999945
83385,105,Catalan,aigua,English,eyegua,1.720000029,3.907000065
83385,106,Catalan,aixeta,English,panchetta,2.286999941,7.563999891
83385,107,Catalan,amanida,English,amaneda,1.402999878,6.328999996
83385,108,Catalan,ampolla,English,umpolia,1.352999926,3.105999947
83385,109,Catalan,arbre,English,arvbia,1.302999973,3.590999842
83385,110,Catalan,berenar,English,brana,1.203000069,3.072999954
83385,111,Catalan,bibero,English,bivadro,1.234999895,6.479000092
83385,112,Catalan,bici,English,bc,1.753000021,1.903999805
83385,113,Catalan,boca,English,boka,1.569999933,3.221999884
83385,114,Catalan,bol,English,ball,1.803999901,2.287999868
83385,115,Catalan,bolet,English,boullette,1.654000044,5.644000053
83385,116,Catalan,bolquer,English,bulkey,1.636999846,7.047999859
83385,117,Catalan,boto,English,bouttle,1.736999989,3.773999929
83385,118,Catalan,bou,English,bawl,1.953999996,3.657999992
83385,119,Catalan,caixa,English,casha,1.453000069,2.487999916
83385,120,Catalan,cama,English,karma,1.63499999,2.538000107
83385,121,Catalan,camisa,English,camiza,1.838000059,3.175000191
83385,122,Catalan,casa,English,cazza,1.45299983,2.755999804
83385,123,Catalan,cavall,English,carval,1.402999878,3.289999962
83385,124,Catalan,cirera,English,critra,2.004999876,3.862999916
83385,125,Catalan,colom,English,columbe,2.85800004,8.601999998
83385,126,Catalan,corona,English,corona,1.520999908,4.843999863
83385,127,Catalan,cotxe,English,cooutcha,1.402999878,3.006999969
83385,128,Catalan,cuc,English,coooook,1.552999973,2.871999979
83385,129,Catalan,dit,English,deeed,1.887000084,2.947999954
83385,130,Catalan,entrepa,English,untrapa,2.371999979,3.740999937
83385,131,Catalan,esponja,English,asponzza,1.536999941,3.875
83385,132,Catalan,estrella,English,australia,1.786999941,7.164999962
83385,133,Catalan,estruc,English,austrous,1.871000051,4.309000015
83385,134,Catalan,flor,English,flo,1.470000029,1.820000172
83385,135,Catalan,formiga,English,fomilla,1.319000006,5.493999958
83385,136,Catalan,forquilla,English,fogeeya,1.336000204,4.393000126
83385,137,Catalan,fulla,English,fulla,1.802999973,2.972999811
83385,138,Catalan,galeta,English,colleta,1.235999823,2.956999779
83385,139,Catalan,galleda,English,galleta,1.187000036,2.856000185
83385,140,Catalan,gat,English,gawd,2.303999901,7.253000021
83385,141,Catalan,gerd,English,zerra,5.879000187,6.847000122
83385,142,Catalan,girafa,English,girraffe,1.852999926,3.973999977
83385,143,Catalan,globus,English,globu,1.602999926,2.538000107
83385,144,Catalan,gorra,English,gorrra,1.554000139,2.454999924
83385,145,Catalan,got,English,gold,2.322000027,2.805999994
83385,146,Catalan,guitarra,English,gituarra,1.16899991,3.957000017
83385,147,Catalan,jaqueta,English,zaketa,1.485999823,3.039999962
83385,148,Catalan,lleo,English,louauh,2.037999868,4.776000023
83385,149,Catalan,llibre,English,libre,2.105000019,3.674000025
83385,150,Catalan,lloro,English,yarro,1.619999886,3.173000097
83385,151,Catalan,lluna,English,luna,2.606999874,3.306999922
83385,152,Catalan,ma,English,ma,1.802999973,2.019999981
83385,153,Catalan,mico,English,mico,1.453000069,4.844000101
83385,154,Catalan,mirall,English,miralle,1.369000196,3.124000072
83385,155,Catalan,moneda,English,mundea,1.403000116,2.805999994
83385,156,Catalan,moto,English,mauto,1.853999853,3.807999849
83385,157,Catalan,mussol,English,muscle,1.720999956,4.693000078
83385,158,Catalan,nas,English,narrrd,2.121000051,5.061000109
83385,159,Catalan,onada,English,onada,1.217999935,3.358999968
83385,160,Catalan,orella,English,purrea,1.869999886,5.00999999
83385,161,Catalan,ovella,English,weighla,2.187999964,5.644000053
83385,162,Catalan,pa,English,pa,1.101999998,1.201999903
83385,163,Catalan,papallona,English,papayonia,1.236000061,6.279000044
83385,164,Catalan,patata,English,potata,1.085999966,2.805999994
83385,165,Catalan,pernil,English,parmille,2.019999981,3.756999969
83385,166,Catalan,peu,English,beaoh,2.037000179,4.008000135
83385,167,Catalan,pingui,English,pinquiee,1.904999971,5.318000078
83385,168,Catalan,planta,English,planta,1.736999989,3.089999914
83385,169,Catalan,plat,English,blood,2.053999901,2.704999924
83385,170,Catalan,ploma,English,gloma,1.420000076,2.203999996
83385,171,Catalan,pollastre,English,pulastra,1.637000084,4.526000023
83385,172,Catalan,poma,English,porma,1.519999981,2.523000002
83385,173,Catalan,porc,English,parrrk,2.022000074,2.99000001
83385,174,Catalan,porta,English,porta,1.937000036,2.888999939
83385,175,Catalan,raspall,English,respun,2.602999926,5.075000048
83385,176,Catalan,samarreta,English,samerata,1.720000029,4.927000046
83385,177,Catalan,sol,English,shawl,1.953999996,2.773000002
83385,178,Catalan,taronja,English,trana,1.135999918,3.273999929
83385,180,Catalan,tisores,English,togora,2.421999931,8.400000095
83385,181,Catalan,tobogan,English,doubleann,2.553999901,5.260999918
83385,182,Catalan,tomaquet,English,tomatta,1.135999918,2.855999947
83385,183,Catalan,tren,English,trend,1.680000067,3.116000175
83385,184,Catalan,ull,English,ooooooul,1.628999949,3.991999865
83385,185,Catalan,ulleres,English,orellia,1.252000093,3.756999969
83385,186,Catalan,ungla,English,oongla,1.503000021,3.857000113
83385,187,Catalan,vaixell,English,bachelle,2.789000034,5.79399991
83385,188,Catalan,xocolata,English,chocolata,1.252999783,4.902999878
83385,189,Catalan,zebra,English,zebra,1.636999846,2.539999962
83989,104,Catalan,abella,Spanish,abeja,2.01799988746643,2.95199990272522
83989,105,Catalan,aigua,Spanish,agua,2.06699991226196,2.40999984741211
83989,106,Catalan,aixeta,Spanish,valleta,2.83399987220764,4.24799990653992
83989,107,Catalan,amanida,Spanish,amanecer,2.4689998626709,7.51900005340576
83989,108,Catalan,ampolla,Spanish,ampolla,1.81900000572205,4.25
83989,109,Catalan,arbre,Spanish,arbara,4.91700005531311,11.1530001163483
83989,110,Catalan,berenar,Spanish,rana,3.61800003051758,6.95199990272522
83989,111,Catalan,bibero,Spanish,viva,2.50099992752075,6.2350001335144
83989,112,Catalan,bici,Spanish,bici,1.94999980926514,3.34699988365173
83989,113,Catalan,boca,Spanish,boca,2.83400011062622,3.31700015068054
83989,114,Catalan,bol,Spanish,bol,2.02500009536743,2.30100011825562
83989,115,Catalan,bolet,Spanish,quereis,10.2039999961853,11.2369999885559
83989,116,Catalan,bolquer,Spanish,volcan,3.65199995040894,4.21799993515015
83989,117,Catalan,boto,Spanish,boton,2.30199980735779,2.98399996757507
83989,118,Catalan,bou,Spanish,voy,2.6010000705719,3.00099992752075
83989,119,Catalan,caixa,Spanish,caja,2.38300013542175,3.59000015258789
83989,120,Catalan,cama,Spanish,cama,1.59999990463257,1.84999990463257
83989,121,Catalan,camisa,Spanish,camisa,1.21600008010864,1.98300004005432
83989,122,Catalan,casa,Spanish,casa,1.50299978256226,1.92699980735779
83989,123,Catalan,cavall,Spanish,caballo,1.70099997520447,2.61800003051758
83989,124,Catalan,cirera,Spanish,sirena,1.75099992752075,2.28399991989136
83989,125,Catalan,colom,Spanish,color,3.29399991035461,5.14399981498718
83989,126,Catalan,corona,Spanish,corona,1.8510000705719,3.20100021362305
83989,127,Catalan,cotxe,Spanish,coche,1.56700015068054,2.03299999237061
83989,128,Catalan,cuc,Spanish,cuc,69.335000038147,72.1800000667572
83989,129,Catalan,dit,Spanish,di,2.16899991035461,2.29200005531311
83989,130,Catalan,entrepa,Spanish,atrapada,44.0360000133514,45.3450000286102
83989,131,Catalan,esponja,Spanish,esponja,1.63400006294251,2.50099992752075
83989,132,Catalan,estrella,Spanish,estrella,1.40199995040894,2.37999987602234
83989,133,Catalan,estruc,Spanish,jesus,3.73399996757507,4.3730001449585
83989,134,Catalan,flor,Spanish,flor,1.58399987220764,2
83989,135,Catalan,formiga,Spanish,hormiga,1.63300013542175,2.43300008773804
83989,136,Catalan,forquilla,Spanish,burquilla,19.9539999961853,21.2860000133514
83989,137,Catalan,fulla,Spanish,fulla,2.60800004005432,3.21799993515015
83989,138,Catalan,galeta,Spanish,cala,5.06900000572205,5.64800000190735
83989,139,Catalan,galleda,Spanish,galleta,1.58299994468689,2.23300004005432
83989,140,Catalan,gat,Spanish,gato,1.91700005531311,2.33400011062622
83989,141,Catalan,gerd,Spanish,ger,5.8199999332428,6.26799988746643
83989,142,Catalan,girafa,Spanish,jirafa,1.86699986457825,2.30099987983704
83989,143,Catalan,globus,Spanish,globo,1.68400001525879,3.38400006294251
83989,144,Catalan,gorra,Spanish,gorra,1.9689998626709,2.53699994087219
83989,145,Catalan,got,Spanish,got,4.95099997520447,5.32599997520447
83989,146,Catalan,guitarra,Spanish,guitarra,1.45000004768372,2.28900003433228
83989,147,Catalan,jaqueta,Spanish,chaqueta,2.41700005531311,3.73399996757507
83989,148,Catalan,lleo,Spanish,llaou,3.51699995994568,5.52699995040894
83989,149,Catalan,llibre,Spanish,libra,5.67700004577637,8.39400005340576
83989,150,Catalan,lloro,Spanish,dios,3.50099992752075,4.20099997520447
83989,151,Catalan,lluna,Spanish,luna,1.68400001525879,2.61700010299683
83989,152,Catalan,ma,Spanish,mia,2.14999985694885,2.64999985694885
83989,153,Catalan,mico,Spanish,mico,2.93500018119812,7.78600001335144
