83.0459 	DATA 	Mouse: Left button down, pos=(1007,0)
83.1375 	DATA 	Mouse:  Left button up, pos=(1007,0)
84.3921 	DATA 	Keypress: return
84.4022 	EXP 	text_welcome: autoDraw = False
84.4022 	EXP 	welcome_text: autoDraw = False
84.4022 	EXP 	welcome_next: autoDraw = False
84.4022 	EXP 	instructions_title: autoDraw = True
84.4022 	EXP 	instructions_text: autoDraw = True
84.4022 	EXP 	instructions_next: autoDraw = True
100.7563 	EXP 	Imported Stimuli/trials.xlsx as conditions, 86 conditions, 3 params
100.7576 	EXP 	Created sequence: random, trialTypes=86, nReps=1, seed=None
100.7595 	EXP 	New trial (rep=0, index=0): OrderedDict([('TrialID', 32), ('Word', 'formiga'), ('FileName', 'Stimuli/Sounds/formiga.wav')])
100.8180 	DATA 	Keypress: return
100.8270 	EXP 	instructions_title: autoDraw = False
100.8270 	EXP 	instructions_text: autoDraw = False
100.8270 	EXP 	instructions_next: autoDraw = False
100.8270 	EXP 	trial_word: text = '[Testing sound: formiga]'
100.8270 	EXP 	trial_response_display: text = ''
100.8270 	EXP 	trial_fixation: autoDraw = True
100.8270 	EXP 	trial_response_display: text = ''
101.8149 	EXP 	trial_word: autoDraw = True
101.8149 	EXP 	trial_response_display: autoDraw = True
101.8336 	EXP 	trial_fixation: autoDraw = False
104.5240 	DATA 	Keypress: a
104.5548 	EXP 	trial_response_display: text = 'a'
104.6940 	DATA 	Keypress: n
104.7238 	EXP 	trial_response_display: text = 'an'
104.8740 	DATA 	Keypress: t
104.9076 	EXP 	trial_response_display: text = 'ant'
107.3146 	EXP 	New trial (rep=0, index=1): OrderedDict([('TrialID', 39), ('Word', 'girafa'), ('FileName', 'Stimuli/Sounds/girafa.wav')])
107.3450 	EXP 	trial_word: autoDraw = False
107.3450 	EXP 	trial_response_display: autoDraw = False
107.3450 	EXP 	trial_fixation: autoDraw = False
107.3450 	EXP 	trial_word: autoDraw = False
107.3450 	EXP 	trial_response_display: autoDraw = False
107.3450 	EXP 	trial_word: text = '[Testing sound: girafa]'
107.3450 	EXP 	trial_response_display: text = ''
107.3450 	EXP 	trial_fixation: autoDraw = True
108.3313 	EXP 	trial_word: autoDraw = True
108.3313 	EXP 	trial_response_display: autoDraw = True
108.3473 	EXP 	trial_fixation: autoDraw = False
110.5791 	DATA 	Keypress: g
110.6198 	EXP 	trial_response_display: text = 'g'
110.6580 	DATA 	Keypress: i
110.7112 	EXP 	trial_response_display: text = 'gi'
110.7901 	DATA 	Keypress: r
110.8214 	EXP 	trial_response_display: text = 'gir'
111.0288 	DATA 	Keypress: a
111.0577 	EXP 	trial_response_display: text = 'gira'
111.3089 	DATA 	Keypress: f
111.3394 	EXP 	trial_response_display: text = 'giraf'
111.4802 	DATA 	Keypress: f
111.5227 	EXP 	trial_response_display: text = 'giraff'
111.6288 	DATA 	Keypress: e
111.6567 	EXP 	trial_response_display: text = 'giraffe'
113.8192 	EXP 	New trial (rep=0, index=2): OrderedDict([('TrialID', 4), ('Word', 'amanida'), ('FileName', 'Stimuli/Sounds/amanida.wav')])
113.8469 	EXP 	trial_word: autoDraw = False
113.8469 	EXP 	trial_response_display: autoDraw = False
113.8469 	EXP 	trial_fixation: autoDraw = False
113.8469 	EXP 	trial_word: autoDraw = False
113.8469 	EXP 	trial_response_display: autoDraw = False
113.8469 	EXP 	trial_word: text = '[Testing sound: amanida]'
113.8469 	EXP 	trial_response_display: text = ''
113.8469 	EXP 	trial_fixation: autoDraw = True
114.8331 	EXP 	trial_word: autoDraw = True
114.8331 	EXP 	trial_response_display: autoDraw = True
114.8483 	EXP 	trial_fixation: autoDraw = False
116.9577 	DATA 	Keypress: s
117.0057 	EXP 	trial_response_display: text = 's'
117.0124 	DATA 	Keypress: a
117.0537 	EXP 	trial_response_display: text = 'sa'
118.1984 	DATA 	Keypress: l
118.2402 	EXP 	trial_response_display: text = 'sal'
118.2981 	DATA 	Keypress: a
118.3276 	EXP 	trial_response_display: text = 'sala'
118.6112 	DATA 	Keypress: d
118.6589 	EXP 	trial_response_display: text = 'salad'
120.3454 	EXP 	New trial (rep=0, index=3): OrderedDict([('TrialID', 40), ('Word', 'globus'), ('FileName', 'Stimuli/Sounds/globus.wav')])
120.3800 	EXP 	trial_word: autoDraw = False
120.3800 	EXP 	trial_response_display: autoDraw = False
120.3800 	EXP 	trial_fixation: autoDraw = False
120.3800 	EXP 	trial_word: autoDraw = False
120.3800 	EXP 	trial_response_display: autoDraw = False
120.3800 	EXP 	trial_word: text = '[Testing sound: globus]'
120.3800 	EXP 	trial_response_display: text = ''
120.3800 	EXP 	trial_fixation: autoDraw = True
121.3682 	EXP 	trial_word: autoDraw = True
121.3682 	EXP 	trial_response_display: autoDraw = True
121.3820 	EXP 	trial_fixation: autoDraw = False
123.2244 	DATA 	Keypress: o
123.2540 	EXP 	trial_response_display: text = 'o'
123.3571 	DATA 	Keypress: o
123.3875 	EXP 	trial_response_display: text = 'oo'
123.5129 	DATA 	Keypress: d
123.5581 	EXP 	trial_response_display: text = 'ood'
123.6251 	DATA 	Keypress: l
123.6562 	EXP 	trial_response_display: text = 'oodl'
123.8103 	DATA 	Keypress: s
123.8390 	EXP 	trial_response_display: text = 'oodls'
124.2788 	DATA 	Keypress: p
124.3232 	EXP 	trial_response_display: text = 'oodlsp'
124.4456 	DATA 	Keypress: w
124.4740 	EXP 	trial_response_display: text = 'oodlspw'
124.9632 	DATA 	Keypress: o
124.9919 	EXP 	trial_response_display: text = 'oodlspwo'
125.2961 	DATA 	Keypress: d
125.3260 	EXP 	trial_response_display: text = 'oodlspwod'
125.4695 	DATA 	Keypress: o
125.5097 	EXP 	trial_response_display: text = 'oodlspwodo'
125.6835 	DATA 	Keypress: o
125.7273 	EXP 	trial_response_display: text = 'oodlspwodoo'
126.1476 	DATA 	Keypress: d
126.1743 	EXP 	trial_response_display: text = 'oodlspwodood'
126.3034 	DATA 	Keypress: o
126.3472 	EXP 	trial_response_display: text = 'oodlspwodoodo'
126.5153 	DATA 	Keypress: o
126.5457 	EXP 	trial_response_display: text = 'oodlspwodoodoo'
126.7832 	DATA 	Keypress: s
126.8474 	EXP 	trial_response_display: text = 'oodlspwodoodoos'
126.8690 	EXP 	New trial (rep=0, index=4): OrderedDict([('TrialID', 57), ('Word', 'orella'), ('FileName', 'Stimuli/Sounds/orella.wav')])
126.9159 	EXP 	trial_word: autoDraw = False
126.9159 	EXP 	trial_response_display: autoDraw = False
126.9159 	EXP 	trial_fixation: autoDraw = False
126.9159 	EXP 	trial_word: autoDraw = False
126.9159 	EXP 	trial_response_display: autoDraw = False
126.9159 	EXP 	trial_word: text = '[Testing sound: orella]'
126.9159 	EXP 	trial_response_display: text = ''
126.9159 	EXP 	trial_fixation: autoDraw = True
