TrialID,Word,FileName,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,welcome_text.started,welcome_text.stopped,trial_fixation.started,trial_fixation.stopped,trial_word.started,trial_word.stopped,trial_sound.started,trial_sound.stopped,trial_response_display.started,trial_response_display.stopped,keyPresses,Code,City,Native language,English proficiency,Spanish proficiency,Catalan proficiency,date,expName,psychopyVersion,frameRate,experiment,
8,biberó,Stimuli/Sounds/bibero.wav,0,0,0,7,16.282602064999082,None,18.238651318999473,19.240964175000045,19.22457234799913,None,19.224292497998796,None,19.22457234799913,None,bottle,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-19-0007,TransElicitation,3.2.4,59.97987615121981,Translation Elicitation task,
36,galleda,Stimuli/Sounds/galleda.wav,0,1,1,35,,,24.755402933998994,25.75803579999956,25.72536147899882,24.755402933998994,25.72522548299876,None,25.72536147899882,24.755402933998994,cookie,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-19-0007,TransElicitation,3.2.4,59.97987615121981,Translation Elicitation task,
3,aixeta,Stimuli/Sounds/aixeta.wav,0,2,2,2,,,31.25625778599897,32.25887934899947,32.24258439199912,31.25625778599897,32.242580476999684,None,32.24258439199912,31.25625778599897,grifo,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-19-0007,TransElicitation,3.2.4,59.97987615121981,Translation Elicitation task,
61,patata,Stimuli/Sounds/patata.wav,0,3,3,60,,,37.77363726399926,38.7762120389998,38.76015653399918,37.77363726399926,38.75946375099975,None,38.76015653399918,37.77363726399926,potatoe,000,Oxford,English,0 (No idea),0 (No idea),0 (No idea),2020-03-19-0007,TransElicitation,3.2.4,59.97987615121981,Translation Elicitation task,
